1.104,1.1253,1.0794,0.93116
1.1336,1.1106,1.0753,0.88547
1.1517,1.0982,1.0654,0.84276
1.157,1.0893,1.0461,0.80544
1.1519,1.0839,1.0159,0.77487
1.1401,1.0813,0.97616,0.75145
1.1253,1.0794,0.93116,0.73477
1.1106,1.0753,0.88547,0.72369
1.0982,1.0654,0.84276,0.71668
1.0893,1.0461,0.80544,0.71218
1.0839,1.0159,0.77487,0.70904
1.0813,0.97616,0.75145,0.70685
1.0794,0.93116,0.73477,0.70632
1.0753,0.88547,0.72369,0.70941
1.0654,0.84276,0.71668,0.71938
1.0461,0.80544,0.71218,0.74
1.0159,0.77487,0.70904,0.77362
0.97616,0.75145,0.70685,0.81894
0.93116,0.73477,0.70632,0.87101
0.88547,0.72369,0.70941,0.92397
0.84276,0.71668,0.71938,0.97354
0.80544,0.71218,0.74,1.0177
0.77487,0.70904,0.77362,1.0561
0.75145,0.70685,0.81894,1.0893
0.73477,0.70632,0.87101,1.1182
0.72369,0.70941,0.92397,1.1435
0.71668,0.71938,0.97354,1.1658
0.71218,0.74,1.0177,1.1856
0.70904,0.77362,1.0561,1.2032
0.70685,0.81894,1.0893,1.2191
0.70632,0.87101,1.1182,1.2339
0.70941,0.92397,1.1435,1.2485
0.71938,0.97354,1.1658,1.2639
0.74,1.0177,1.1856,1.2804
0.77362,1.0561,1.2032,1.2958
0.81894,1.0893,1.2191,1.305
0.87101,1.1182,1.2339,1.3018
0.92397,1.1435,1.2485,1.2829
0.97354,1.1658,1.2639,1.2492
1.0177,1.1856,1.2804,1.204
1.0561,1.2032,1.2958,1.1513
1.0893,1.2191,1.305,1.0942
1.1182,1.2339,1.3018,1.0352
1.1435,1.2485,1.2829,0.97607
1.1658,1.2639,1.2492,0.91797
1.1856,1.2804,1.204,0.86172
1.2032,1.2958,1.1513,0.80783
1.2191,1.305,1.0942,0.75653
1.2339,1.3018,1.0352,0.70783
1.2485,1.2829,0.97607,0.66156
1.2639,1.2492,0.91797,0.61758
1.2804,1.204,0.86172,0.576
1.2958,1.1513,0.80783,0.5374
1.305,1.0942,0.75653,0.50281
1.3018,1.0352,0.70783,0.47363
1.2829,0.97607,0.66156,0.45175
1.2492,0.91797,0.61758,0.43972
1.204,0.86172,0.576,0.44092
1.1513,0.80783,0.5374,0.45914
1.0942,0.75653,0.50281,0.49708
1.0352,0.70783,0.47363,0.55386
0.97607,0.66156,0.45175,0.62377
0.91797,0.61758,0.43972,0.69821
0.86172,0.576,0.44092,0.76924
0.80783,0.5374,0.45914,0.83169
0.75653,0.50281,0.49708,0.88314
0.70783,0.47363,0.55386,0.92302
0.66156,0.45175,0.62377,0.95179
0.61758,0.43972,0.69821,0.9704
0.576,0.44092,0.76924,0.98013
0.5374,0.45914,0.83169,0.98246
0.50281,0.49708,0.88314,0.97906
0.47363,0.55386,0.92302,0.97184
0.45175,0.62377,0.95179,0.96302
0.43972,0.69821,0.9704,0.95527
0.44092,0.76924,0.98013,0.95172
0.45914,0.83169,0.98246,0.95567
0.49708,0.88314,0.97906,0.96985
0.55386,0.92302,0.97184,0.99523
0.62377,0.95179,0.96302,1.0298
0.69821,0.9704,0.95527,1.0683
0.76924,0.98013,0.95172,1.1033
0.83169,0.98246,0.95567,1.1288
0.88314,0.97906,0.96985,1.1426
0.92302,0.97184,0.99523,1.1464
0.95179,0.96302,1.0298,1.1434
0.9704,0.95527,1.0683,1.1372
0.98013,0.95172,1.1033,1.1307
0.98246,0.95567,1.1288,1.1261
0.97906,0.96985,1.1426,1.1245
0.97184,0.99523,1.1464,1.1262
0.96302,1.0298,1.1434,1.1304
0.95527,1.0683,1.1372,1.1354
0.95172,1.1033,1.1307,1.1385
0.95567,1.1288,1.1261,1.1365
0.96985,1.1426,1.1245,1.1253
0.99523,1.1464,1.1262,1.1019
1.0298,1.1434,1.1304,1.0663
1.0683,1.1372,1.1354,1.022
1.1033,1.1307,1.1385,0.97404
1.1288,1.1261,1.1365,0.92672
1.1426,1.1245,1.1253,0.88288
1.1464,1.1262,1.1019,0.84402
1.1434,1.1304,1.0663,0.81058
1.1372,1.1354,1.022,0.78217
1.1307,1.1385,0.97404,0.75782
1.1261,1.1365,0.92672,0.73625
1.1245,1.1253,0.88288,0.71623
1.1262,1.1019,0.84402,0.69689
1.1304,1.0663,0.81058,0.67796
1.1354,1.022,0.78217,0.65995
1.1385,0.97404,0.75782,0.64422
1.1365,0.92672,0.73625,0.63323
1.1253,0.88288,0.71623,0.63059
1.1019,0.84402,0.69689,0.64055
1.0663,0.81058,0.67796,0.66631
1.022,0.78217,0.65995,0.70772
0.97404,0.75782,0.64422,0.76059
0.92672,0.73625,0.63323,0.81869
0.88288,0.71623,0.63059,0.87652
0.84402,0.69689,0.64055,0.93055
0.81058,0.67796,0.66631,0.97911
0.78217,0.65995,0.70772,1.0217
0.75782,0.64422,0.76059,1.0583
0.73625,0.63323,0.81869,1.0893
0.71623,0.63059,0.87652,1.1147
0.69689,0.64055,0.93055,1.1351
0.67796,0.66631,0.97911,1.1507
0.65995,0.70772,1.0217,1.1624
0.64422,0.76059,1.0583,1.171
0.63323,0.81869,1.0893,1.1784
0.63059,0.87652,1.1147,1.1868
0.64055,0.93055,1.1351,1.1985
0.66631,0.97911,1.1507,1.215
0.70772,1.0217,1.1624,1.2354
0.76059,1.0583,1.171,1.2551
0.81869,1.0893,1.1784,1.2672
0.87652,1.1147,1.1868,1.2657
0.93055,1.1351,1.1985,1.2483
0.97911,1.1507,1.215,1.2163
1.0217,1.1624,1.2354,1.1735
1.0583,1.171,1.2551,1.1237
1.0893,1.1784,1.2672,1.0703
1.1147,1.1868,1.2657,1.0159
1.1351,1.1985,1.2483,0.9624
1.1507,1.215,1.2163,0.91102
1.1624,1.2354,1.1735,0.86243
1.171,1.2551,1.1237,0.81674
1.1784,1.2672,1.0703,0.77354
1.1868,1.2657,1.0159,0.73198
1.1985,1.2483,0.9624,0.69118
1.215,1.2163,0.91102,0.65075
1.2354,1.1735,0.86243,0.61115
1.2551,1.1237,0.81674,0.57364
1.2672,1.0703,0.77354,0.5399
1.2657,1.0159,0.73198,0.51185
1.2483,0.9624,0.69118,0.49177
1.2163,0.91102,0.65075,0.4825
1.1735,0.86243,0.61115,0.48739
1.1237,0.81674,0.57364,0.50955
1.0703,0.77354,0.5399,0.55013
1.0159,0.73198,0.51185,0.6067
0.9624,0.69118,0.49177,0.67336
0.91102,0.65075,0.4825,0.74299
0.86243,0.61115,0.48739,0.8096
0.81674,0.57364,0.50955,0.86929
0.77354,0.5399,0.55013,0.91999
0.73198,0.51185,0.6067,0.9608
0.69118,0.49177,0.67336,0.99155
0.65075,0.4825,0.74299,1.0127
0.61115,0.48739,0.8096,1.0251
0.57364,0.50955,0.86929,1.0301
0.5399,0.55013,0.91999,1.0293
0.51185,0.6067,0.9608,1.0249
0.49177,0.67336,0.99155,1.0191
0.4825,0.74299,1.0127,1.0148
0.48739,0.8096,1.0251,1.0151
0.50955,0.86929,1.0301,1.023
0.55013,0.91999,1.0293,1.0403
0.6067,0.9608,1.0249,1.0671
0.67336,0.99155,1.0191,1.1
0.74299,1.0127,1.0148,1.1328
0.8096,1.0251,1.0151,1.1577
0.86929,1.0301,1.023,1.1696
0.91999,1.0293,1.0403,1.1678
0.9608,1.0249,1.0671,1.155
0.99155,1.0191,1.1,1.1354
1.0127,1.0148,1.1328,1.1129
1.0251,1.0151,1.1577,1.0906
1.0301,1.023,1.1696,1.0707
1.0293,1.0403,1.1678,1.0544
1.0249,1.0671,1.155,1.0419
1.0191,1.1,1.1354,1.0322
1.0148,1.1328,1.1129,1.0234
1.0151,1.1577,1.0906,1.0123
1.023,1.1696,1.0707,0.99568
1.0403,1.1678,1.0544,0.97062
1.0671,1.155,1.0419,0.9365
1.1,1.1354,1.0322,0.89551
1.1328,1.1129,1.0234,0.85166
1.1577,1.0906,1.0123,0.80904
1.1696,1.0707,0.99568,0.77092
1.1678,1.0544,0.97062,0.73962
1.155,1.0419,0.9365,0.71661
1.1354,1.0322,0.89551,0.70252
1.1129,1.0234,0.85166,0.69706
1.0906,1.0123,0.80904,0.6991
1.0707,0.99568,0.77092,0.70692
1.0544,0.97062,0.73962,0.71873
1.0419,0.9365,0.71661,0.73311
1.0322,0.89551,0.70252,0.74953
1.0234,0.85166,0.69706,0.76865
1.0123,0.80904,0.6991,0.7923
0.99568,0.77092,0.70692,0.82294
0.97062,0.73962,0.71873,0.86198
0.9365,0.71661,0.73311,0.90794
0.89551,0.70252,0.74953,0.95653
0.85166,0.69706,0.76865,1.003
0.80904,0.6991,0.7923,1.0441
0.77092,0.70692,0.82294,1.079
0.73962,0.71873,0.86198,1.108
0.71661,0.73311,0.90794,1.1324
0.70252,0.74953,0.95653,1.1538
0.69706,0.76865,1.003,1.1735
0.6991,0.7923,1.0441,1.1923
0.70692,0.82294,1.079,1.2108
0.71873,0.86198,1.108,1.2291
0.73311,0.90794,1.1324,1.2472
0.74953,0.95653,1.1538,1.265
0.76865,1.003,1.1735,1.282
0.7923,1.0441,1.1923,1.2971
0.82294,1.079,1.2108,1.3074
0.86198,1.108,1.2291,1.3082
0.90794,1.1324,1.2472,1.2946
0.95653,1.1538,1.265,1.2654
1.003,1.1735,1.282,1.2233
1.0441,1.1923,1.2971,1.1723
1.079,1.2108,1.3074,1.1164
1.108,1.2291,1.3082,1.0584
1.1324,1.2472,1.2946,1.0001
1.1538,1.265,1.2654,0.94241
1.1735,1.282,1.2233,0.88608
1.1923,1.2971,1.1723,0.83141
1.2108,1.3074,1.1164,0.77867
1.2291,1.3082,1.0584,0.72806
1.2472,1.2946,1.0001,0.67972
1.265,1.2654,0.94241,0.63382
1.282,1.2233,0.88608,0.59055
1.2971,1.1723,0.83141,0.5503
1.3074,1.1164,0.77867,0.51382
1.3082,1.0584,0.72806,0.48224
1.2946,1.0001,0.67972,0.45724
1.2654,0.94241,0.63382,0.44111
1.2233,0.88608,0.59055,0.43694
1.1723,0.83141,0.5503,0.44837
1.1164,0.77867,0.51382,0.47858
1.0584,0.72806,0.48224,0.52818
1.0001,0.67972,0.45724,0.59344
0.94241,0.63382,0.44111,0.66686
0.88608,0.59055,0.43694,0.74007
0.83141,0.5503,0.44837,0.80662
0.77867,0.51382,0.47858,0.86286
0.72806,0.48224,0.52818,0.90745
0.67972,0.45724,0.59344,0.94048
0.63382,0.44111,0.66686,0.9628
0.59055,0.43694,0.74007,0.97565
0.5503,0.44837,0.80662,0.98047
0.51382,0.47858,0.86286,0.97888
0.48224,0.52818,0.90745,0.97272
0.45724,0.59344,0.94048,0.96408
0.44111,0.66686,0.9628,0.95548
0.43694,0.74007,0.97565,0.94986
0.44837,0.80662,0.98047,0.9505
0.47858,0.86286,0.97888,0.9604
0.52818,0.90745,0.97272,0.98135
0.59344,0.94048,0.96408,1.0127
0.66686,0.9628,0.95548,1.0506
0.74007,0.97565,0.94986,1.0881
0.80662,0.98047,0.9505,1.1182
0.86286,0.97888,0.9604,1.1371
0.90745,0.97272,0.98135,1.145
0.94048,0.96408,1.0127,1.1448
0.9628,0.95548,1.0506,1.1401
0.97565,0.94986,1.0881,1.1341
0.98047,0.9505,1.1182,1.1292
0.97888,0.9604,1.1371,1.127
0.97272,0.98135,1.145,1.1281
0.96408,1.0127,1.1448,1.1321
0.95548,1.0506,1.1401,1.1375
0.94986,1.0881,1.1341,1.1422
0.9505,1.1182,1.1292,1.1431
0.9604,1.1371,1.127,1.1364
0.98135,1.145,1.1281,1.1186
1.0127,1.1448,1.1321,1.0879
1.0506,1.1401,1.1375,1.0467
1.0881,1.1341,1.1422,0.99954
1.1182,1.1292,1.1431,0.95134
