1732	27.1	4.72	107.8	100	1734	361.3	34.95	66630	79.98	234.9	8.0277	77.861	-6.309	8.0117	78.581	-5.4976	1588	29	3.51	114.7	100	1596	359.1	33.85	78570	78.95	295.5	7.5476	68.585	-6.0579	7.536	69.597	-5.439	1842	14.9	4.26	79.5	100	1812	361.2	33.8	52940	89.28	197.6	6.7758	75.949	-6.3842	6.7053	75.31	-5.4658	1548	45.2	4.06	123.9	100	1576	359.7	34.39	52520	82.13	193.7	8.3004	71.482	-5.9183	8.1424	71.608	-5.2621	2071	21.8	6.96	87.8	99	2054	363.3	34.6	58010	82.71	214.7	6.7119	68.29	-6.1628	6.7767	68.794	-5.4044	2452	38.1	4.43	108.1	100	2458	361.2	35.05	57900	85.17	215.2	8.6544	81.223	-5.6214	8.1773	81.718	-4.6584	1951	45.1	4.41	121	100	1977	355.9	34.2	66960	73.79	242.6	8.3167	71.591	-6.3409	8.1646	72.465	-5.4728	1946	22.6	5.43	93.4	100	1935	358.1	34.22	67310	83.42	239.7	7.2373	73.196	-5.6137	7.1517	73.462	-5.0105	2270	27.1	5.67	97	101	2266	361.2	33.83	70000	83.82	263	7.9296	78.312	-5.737	7.6911	78.766	-4.8533	2398	35	5.67	105.6	100	2402	362.9	34.31	46900	92.62	173.5	8.5916	84.54	-5.2877	8.402	84.736	-4.5717	173.9
2077	38.7	5.11	112	100	2087	362.8	34.43	47610	83.86	173.9	9.382	90.515	-5.6987	9.224	90.94	-4.9329	1732	27.1	4.72	107.8	100	1734	361.3	34.95	66630	79.98	234.9	8.0277	77.861	-6.309	8.0117	78.581	-5.4976	1588	29	3.51	114.7	100	1596	359.1	33.85	78570	78.95	295.5	7.5476	68.585	-6.0579	7.536	69.597	-5.439	1842	14.9	4.26	79.5	100	1812	361.2	33.8	52940	89.28	197.6	6.7758	75.949	-6.3842	6.7053	75.31	-5.4658	1548	45.2	4.06	123.9	100	1576	359.7	34.39	52520	82.13	193.7	8.3004	71.482	-5.9183	8.1424	71.608	-5.2621	2071	21.8	6.96	87.8	99	2054	363.3	34.6	58010	82.71	214.7	6.7119	68.29	-6.1628	6.7767	68.794	-5.4044	2452	38.1	4.43	108.1	100	2458	361.2	35.05	57900	85.17	215.2	8.6544	81.223	-5.6214	8.1773	81.718	-4.6584	1951	45.1	4.41	121	100	1977	355.9	34.2	66960	73.79	242.6	8.3167	71.591	-6.3409	8.1646	72.465	-5.4728	1946	22.6	5.43	93.4	100	1935	358.1	34.22	67310	83.42	239.7	7.2373	73.196	-5.6137	7.1517	73.462	-5.0105	2270	27.1	5.67	97	101	2266	361.2	33.83	70000	83.82	263	7.9296	78.312	-5.737	7.6911	78.766	-4.8533	289.5
2369	35.2	6.38	108	100	2376	362.6	33.51	67820	82.05	289.5	8.997	88.007	-5.8483	8.6812	88.249	-4.8596	2077	38.7	5.11	112	100	2087	362.8	34.43	47610	83.86	173.9	9.382	90.515	-5.6987	9.224	90.94	-4.9329	1732	27.1	4.72	107.8	100	1734	361.3	34.95	66630	79.98	234.9	8.0277	77.861	-6.309	8.0117	78.581	-5.4976	1588	29	3.51	114.7	100	1596	359.1	33.85	78570	78.95	295.5	7.5476	68.585	-6.0579	7.536	69.597	-5.439	1842	14.9	4.26	79.5	100	1812	361.2	33.8	52940	89.28	197.6	6.7758	75.949	-6.3842	6.7053	75.31	-5.4658	1548	45.2	4.06	123.9	100	1576	359.7	34.39	52520	82.13	193.7	8.3004	71.482	-5.9183	8.1424	71.608	-5.2621	2071	21.8	6.96	87.8	99	2054	363.3	34.6	58010	82.71	214.7	6.7119	68.29	-6.1628	6.7767	68.794	-5.4044	2452	38.1	4.43	108.1	100	2458	361.2	35.05	57900	85.17	215.2	8.6544	81.223	-5.6214	8.1773	81.718	-4.6584	1951	45.1	4.41	121	100	1977	355.9	34.2	66960	73.79	242.6	8.3167	71.591	-6.3409	8.1646	72.465	-5.4728	1946	22.6	5.43	93.4	100	1935	358.1	34.22	67310	83.42	239.7	7.2373	73.196	-5.6137	7.1517	73.462	-5.0105	201.5
2023	19.3	6.06	80	100	1999	361.2	34.09	54250	81.53	201.5	6.4504	66.063	-6.0236	6.1532	66	-5.0589	2369	35.2	6.38	108	100	2376	362.6	33.51	67820	82.05	289.5	8.997	88.007	-5.8483	8.6812	88.249	-4.8596	2077	38.7	5.11	112	100	2087	362.8	34.43	47610	83.86	173.9	9.382	90.515	-5.6987	9.224	90.94	-4.9329	1732	27.1	4.72	107.8	100	1734	361.3	34.95	66630	79.98	234.9	8.0277	77.861	-6.309	8.0117	78.581	-5.4976	1588	29	3.51	114.7	100	1596	359.1	33.85	78570	78.95	295.5	7.5476	68.585	-6.0579	7.536	69.597	-5.439	1842	14.9	4.26	79.5	100	1812	361.2	33.8	52940	89.28	197.6	6.7758	75.949	-6.3842	6.7053	75.31	-5.4658	1548	45.2	4.06	123.9	100	1576	359.7	34.39	52520	82.13	193.7	8.3004	71.482	-5.9183	8.1424	71.608	-5.2621	2071	21.8	6.96	87.8	99	2054	363.3	34.6	58010	82.71	214.7	6.7119	68.29	-6.1628	6.7767	68.794	-5.4044	2452	38.1	4.43	108.1	100	2458	361.2	35.05	57900	85.17	215.2	8.6544	81.223	-5.6214	8.1773	81.718	-4.6584	1951	45.1	4.41	121	100	1977	355.9	34.2	66960	73.79	242.6	8.3167	71.591	-6.3409	8.1646	72.465	-5.4728	271.3
2058	38.4	4.68	112.6	100	2069	358.9	33.96	73080	74.41	271.3	8.9856	84.82	-5.6337	8.8308	85.43	-4.9219	2023	19.3	6.06	80	100	1999	361.2	34.09	54250	81.53	201.5	6.4504	66.063	-6.0236	6.1532	66	-5.0589	2369	35.2	6.38	108	100	2376	362.6	33.51	67820	82.05	289.5	8.997	88.007	-5.8483	8.6812	88.249	-4.8596	2077	38.7	5.11	112	100	2087	362.8	34.43	47610	83.86	173.9	9.382	90.515	-5.6987	9.224	90.94	-4.9329	1732	27.1	4.72	107.8	100	1734	361.3	34.95	66630	79.98	234.9	8.0277	77.861	-6.309	8.0117	78.581	-5.4976	1588	29	3.51	114.7	100	1596	359.1	33.85	78570	78.95	295.5	7.5476	68.585	-6.0579	7.536	69.597	-5.439	1842	14.9	4.26	79.5	100	1812	361.2	33.8	52940	89.28	197.6	6.7758	75.949	-6.3842	6.7053	75.31	-5.4658	1548	45.2	4.06	123.9	100	1576	359.7	34.39	52520	82.13	193.7	8.3004	71.482	-5.9183	8.1424	71.608	-5.2621	2071	21.8	6.96	87.8	99	2054	363.3	34.6	58010	82.71	214.7	6.7119	68.29	-6.1628	6.7767	68.794	-5.4044	2452	38.1	4.43	108.1	100	2458	361.2	35.05	57900	85.17	215.2	8.6544	81.223	-5.6214	8.1773	81.718	-4.6584	257.6
1735	30.1	4.68	104.1	100	1740	359.5	34.23	71680	82.12	257.6	7.5554	67.803	-6.4	7.2414	67.764	-5.3741	2058	38.4	4.68	112.6	100	2069	358.9	33.96	73080	74.41	271.3	8.9856	84.82	-5.6337	8.8308	85.43	-4.9219	2023	19.3	6.06	80	100	1999	361.2	34.09	54250	81.53	201.5	6.4504	66.063	-6.0236	6.1532	66	-5.0589	2369	35.2	6.38	108	100	2376	362.6	33.51	67820	82.05	289.5	8.997	88.007	-5.8483	8.6812	88.249	-4.8596	2077	38.7	5.11	112	100	2087	362.8	34.43	47610	83.86	173.9	9.382	90.515	-5.6987	9.224	90.94	-4.9329	1732	27.1	4.72	107.8	100	1734	361.3	34.95	66630	79.98	234.9	8.0277	77.861	-6.309	8.0117	78.581	-5.4976	1588	29	3.51	114.7	100	1596	359.1	33.85	78570	78.95	295.5	7.5476	68.585	-6.0579	7.536	69.597	-5.439	1842	14.9	4.26	79.5	100	1812	361.2	33.8	52940	89.28	197.6	6.7758	75.949	-6.3842	6.7053	75.31	-5.4658	1548	45.2	4.06	123.9	100	1576	359.7	34.39	52520	82.13	193.7	8.3004	71.482	-5.9183	8.1424	71.608	-5.2621	2071	21.8	6.96	87.8	99	2054	363.3	34.6	58010	82.71	214.7	6.7119	68.29	-6.1628	6.7767	68.794	-5.4044	234.6
2052	44.5	3.93	124.6	100	2077	360.3	34.24	66440	82.47	234.6	9.2601	83.478	-5.7249	9.1465	84.341	-5.041	1735	30.1	4.68	104.1	100	1740	359.5	34.23	71680	82.12	257.6	7.5554	67.803	-6.4	7.2414	67.764	-5.3741	2058	38.4	4.68	112.6	100	2069	358.9	33.96	73080	74.41	271.3	8.9856	84.82	-5.6337	8.8308	85.43	-4.9219	2023	19.3	6.06	80	100	1999	361.2	34.09	54250	81.53	201.5	6.4504	66.063	-6.0236	6.1532	66	-5.0589	2369	35.2	6.38	108	100	2376	362.6	33.51	67820	82.05	289.5	8.997	88.007	-5.8483	8.6812	88.249	-4.8596	2077	38.7	5.11	112	100	2087	362.8	34.43	47610	83.86	173.9	9.382	90.515	-5.6987	9.224	90.94	-4.9329	1732	27.1	4.72	107.8	100	1734	361.3	34.95	66630	79.98	234.9	8.0277	77.861	-6.309	8.0117	78.581	-5.4976	1588	29	3.51	114.7	100	1596	359.1	33.85	78570	78.95	295.5	7.5476	68.585	-6.0579	7.536	69.597	-5.439	1842	14.9	4.26	79.5	100	1812	361.2	33.8	52940	89.28	197.6	6.7758	75.949	-6.3842	6.7053	75.31	-5.4658	1548	45.2	4.06	123.9	100	1576	359.7	34.39	52520	82.13	193.7	8.3004	71.482	-5.9183	8.1424	71.608	-5.2621	215.7
2430	34.4	5.6	104.5	100	2432	363.7	34.99	59110	85.99	215.7	8.4613	82.478	-5.6856	8.4161	83.523	-4.962	2052	44.5	3.93	124.6	100	2077	360.3	34.24	66440	82.47	234.6	9.2601	83.478	-5.7249	9.1465	84.341	-5.041	1735	30.1	4.68	104.1	100	1740	359.5	34.23	71680	82.12	257.6	7.5554	67.803	-6.4	7.2414	67.764	-5.3741	2058	38.4	4.68	112.6	100	2069	358.9	33.96	73080	74.41	271.3	8.9856	84.82	-5.6337	8.8308	85.43	-4.9219	2023	19.3	6.06	80	100	1999	361.2	34.09	54250	81.53	201.5	6.4504	66.063	-6.0236	6.1532	66	-5.0589	2369	35.2	6.38	108	100	2376	362.6	33.51	67820	82.05	289.5	8.997	88.007	-5.8483	8.6812	88.249	-4.8596	2077	38.7	5.11	112	100	2087	362.8	34.43	47610	83.86	173.9	9.382	90.515	-5.6987	9.224	90.94	-4.9329	1732	27.1	4.72	107.8	100	1734	361.3	34.95	66630	79.98	234.9	8.0277	77.861	-6.309	8.0117	78.581	-5.4976	1588	29	3.51	114.7	100	1596	359.1	33.85	78570	78.95	295.5	7.5476	68.585	-6.0579	7.536	69.597	-5.439	1842	14.9	4.26	79.5	100	1812	361.2	33.8	52940	89.28	197.6	6.7758	75.949	-6.3842	6.7053	75.31	-5.4658	202.3
1835	18.8	6.5	85.9	100	1813	361.8	34.37	51500	81.26	202.3	6.7364	68.96	-5.6435	6.6272	68.937	-5.0128	2430	34.4	5.6	104.5	100	2432	363.7	34.99	59110	85.99	215.7	8.4613	82.478	-5.6856	8.4161	83.523	-4.962	2052	44.5	3.93	124.6	100	2077	360.3	34.24	66440	82.47	234.6	9.2601	83.478	-5.7249	9.1465	84.341	-5.041	1735	30.1	4.68	104.1	100	1740	359.5	34.23	71680	82.12	257.6	7.5554	67.803	-6.4	7.2414	67.764	-5.3741	2058	38.4	4.68	112.6	100	2069	358.9	33.96	73080	74.41	271.3	8.9856	84.82	-5.6337	8.8308	85.43	-4.9219	2023	19.3	6.06	80	100	1999	361.2	34.09	54250	81.53	201.5	6.4504	66.063	-6.0236	6.1532	66	-5.0589	2369	35.2	6.38	108	100	2376	362.6	33.51	67820	82.05	289.5	8.997	88.007	-5.8483	8.6812	88.249	-4.8596	2077	38.7	5.11	112	100	2087	362.8	34.43	47610	83.86	173.9	9.382	90.515	-5.6987	9.224	90.94	-4.9329	1732	27.1	4.72	107.8	100	1734	361.3	34.95	66630	79.98	234.9	8.0277	77.861	-6.309	8.0117	78.581	-5.4976	1588	29	3.51	114.7	100	1596	359.1	33.85	78570	78.95	295.5	7.5476	68.585	-6.0579	7.536	69.597	-5.439	218
2042	35.9	3.4	107.5	100	2049	359.3	33.92	62400	78.86	218	8.9256	86.77	-5.7999	8.8828	87.653	-5.0784	1835	18.8	6.5	85.9	100	1813	361.8	34.37	51500	81.26	202.3	6.7364	68.96	-5.6435	6.6272	68.937	-5.0128	2430	34.4	5.6	104.5	100	2432	363.7	34.99	59110	85.99	215.7	8.4613	82.478	-5.6856	8.4161	83.523	-4.962	2052	44.5	3.93	124.6	100	2077	360.3	34.24	66440	82.47	234.6	9.2601	83.478	-5.7249	9.1465	84.341	-5.041	1735	30.1	4.68	104.1	100	1740	359.5	34.23	71680	82.12	257.6	7.5554	67.803	-6.4	7.2414	67.764	-5.3741	2058	38.4	4.68	112.6	100	2069	358.9	33.96	73080	74.41	271.3	8.9856	84.82	-5.6337	8.8308	85.43	-4.9219	2023	19.3	6.06	80	100	1999	361.2	34.09	54250	81.53	201.5	6.4504	66.063	-6.0236	6.1532	66	-5.0589	2369	35.2	6.38	108	100	2376	362.6	33.51	67820	82.05	289.5	8.997	88.007	-5.8483	8.6812	88.249	-4.8596	2077	38.7	5.11	112	100	2087	362.8	34.43	47610	83.86	173.9	9.382	90.515	-5.6987	9.224	90.94	-4.9329	1732	27.1	4.72	107.8	100	1734	361.3	34.95	66630	79.98	234.9	8.0277	77.861	-6.309	8.0117	78.581	-5.4976	239.7
