7.117117117117119918e-01 1.618743343982956273e-01 7.843137254901960675e-02 1.174640833003822299e-01 1.369537392576339330e-01 1.482101867361498848e-01 1.486408328513591781e-01 2.823340367719066046e-01
3.293293293293286794e-01 5.452609158679443402e-01 6.274509803921568540e-01 8.509292210359825637e-02 1.069665386725178330e-01 9.777281469073763331e-02 1.075766338924233623e-01 2.122453483400229268e-01
1.971971971971971938e-01 5.729499467518631706e-01 8.627450980392157298e-01 3.226571767497034282e-02 5.064911318339732765e-02 3.641665115701966937e-02 4.973973395026026756e-02 1.643701466186673343e-01
1.881881881881878327e-01 5.516506922257720102e-01 1.000000000000000000e+00 7.146434690918676558e-02 1.137319436825745128e-01 8.480674979837458938e-02 1.141314825525351906e-01 2.865339788416711442e-01
7.987987987987995586e-01 1.682641107561233529e-01 3.333333333333333148e-01 4.950573349149861579e-02 8.868166026695922799e-02 6.148024070972144678e-02 8.155002891844996549e-02 8.207473000372408900e-02
6.056056056056056125e-01 1.437699680511176081e-01 6.862745098039215730e-01 5.135099512323711840e-02 6.637410861217772629e-02 6.960729573794900704e-02 7.171775592828225077e-02 1.800802747548309879e-01
7.197197197197198193e-01 2.023429179978676259e-02 6.470588235294117974e-01 5.612231448530381056e-02 1.082464801609069327e-01 8.499286556237979628e-02 1.079622132253711259e-01 1.112467414242562236e-01
7.227227227227229767e-01 2.023429179978676259e-02 2.941176470588235392e-01 2.923421642282852256e-02 5.960870360212104646e-02 5.750977107761027357e-02 5.802968960863697651e-02 5.067516310119860035e-02
2.202202202202206138e-01 5.122470713525021369e-01 7.058823529411765163e-01 6.613944905759852610e-02 6.436277198756627793e-02 5.844034989763632892e-02 6.670522459996143516e-02 5.443028372022454819e-01
2.002002002002031475e-02 8.700745473908406691e-01 6.274509803921568540e-01 1.692368525108738780e-02 2.322179557505942710e-02 2.053477262857497307e-02 2.294197031039136442e-02 2.390311857767479231e-01
3.063063063063066749e-01 5.591054313099040884e-01 9.803921568627450844e-02 1.023065770396731217e-01 1.459133296763576448e-01 1.436813698120230909e-01 1.513398881819934538e-01 2.110039861519151239e-01
2.982982982982988474e-01 6.506922257720978431e-01 3.921568627450980338e-01 9.102412020561487238e-02 1.287255439751325559e-01 9.938581797878280610e-02 1.353383458646616466e-01 1.819492144935931921e-01
6.256256256256259585e-01 1.586794462193817645e-01 6.862745098039215730e-01 2.852247265058652920e-02 3.656975681111720305e-02 5.688938519759290102e-02 3.797956429535376960e-02 2.226176190673231914e-01
6.416416416416416135e-01 1.671991480298189725e-01 6.470588235294117974e-01 5.686041913799921160e-02 7.021393307734503930e-02 8.933556672250139719e-02 7.383844225949488804e-02 2.551413083957462247e-01
3.843843843843849362e-01 5.079872204472838382e-01 3.137254901960784270e-01 1.610386186898642435e-01 2.137502285609800823e-01 1.828277188411191745e-01 2.124542124542124488e-01 1.920870056964731898e-01
3.053053053053051968e-01 6.560170394036204389e-01 2.745098039215686514e-01 1.802029787794912352e-01 1.716950082281952783e-01 1.962280538494943771e-01 1.781376518218623362e-01 3.253610295030412991e-01
6.396396396396399897e-01 1.640042598509051097e-01 6.666666666666666297e-01 7.233425596414920500e-02 8.703602121045894702e-02 1.101805322910850565e-01 9.620204357046462096e-02 2.586240189790485755e-01
5.875875875875868903e-01 1.799787007454736465e-01 6.666666666666666297e-01 3.809147225517332119e-02 6.088864509051014617e-02 1.009367826788262340e-01 5.860805860805860801e-02 1.669356284740900476e-01
2.072072072072066173e-01 5.218317358892436975e-01 6.862745098039215730e-01 1.604850402003426824e-01 1.929054671786432640e-01 1.909547738693467278e-01 2.068633121264700225e-01 3.560640542889063065e-01
3.143143143143145579e-01 6.517571884984022512e-01 3.921568627450980338e-01 9.265849479372610664e-02 1.215944413969647087e-01 1.044729821949252485e-01 1.258916522074416677e-01 1.804250975848609162e-01
3.363363363363364722e-01 7.199148029818953631e-01 2.549019607843137081e-01 8.219322525372346755e-02 1.084293289449625164e-01 9.715242881072026770e-02 1.068054752265278629e-01 2.095557302657894139e-01
7.057057057057057881e-01 1.693290734824277055e-01 4.117647058823529216e-01 2.091208646368788726e-01 3.609434997257268130e-01 2.804144177678515870e-01 3.449007133217659726e-01 1.135570543854567543e-01
6.136136136136134400e-01 1.576144834930774119e-01 8.627450980392157298e-01 2.396204033214709497e-02 4.315231303711830613e-02 6.216266517774055728e-02 4.376325428957007768e-02 1.597771065226686327e-01
4.634634634634632322e-01 1.991480298189560461e-01 7.450980392156862919e-01 3.861868986424146777e-02 6.929968915706710697e-02 8.691606179043365188e-02 7.171775592828225077e-02 1.288396022123832751e-01
2.252252252252253395e-01 5.729499467518631706e-01 4.117647058823529216e-01 5.543693159351522487e-02 6.436277198756627793e-02 6.141820212171970883e-02 6.998264893001734932e-02 2.869132839547040570e-01
2.002002002002002956e-01 5.761448349307770611e-01 6.470588235294117974e-01 7.518123105311717846e-02 9.617846041323825645e-02 7.494261430609838737e-02 8.675534991324465595e-02 2.093350436545702853e-01
1.591591591591595689e-01 6.240681576144834208e-01 4.313725490196078649e-01 4.130749967048899518e-02 7.533369903090143815e-02 6.377566846578572313e-02 7.056101792943898776e-02 7.770927297554516833e-02
7.077077077077074119e-01 3.194888178913707355e-02 2.941176470588235392e-01 3.158033478318175713e-02 8.520753336990309623e-02 4.001488926112041489e-02 8.502024291497975450e-02 1.755217169418352707e-01
4.854854854854851465e-01 2.758253461128856165e-01 6.274509803921568540e-01 1.330697245287992547e-01 1.759005302614737587e-01 1.420683665239779181e-01 1.767881241565452122e-01 1.833974703797189021e-01
6.166166166166165974e-01 1.427050053248132278e-01 7.450980392156862919e-01 3.629893238434163394e-02 5.119765953556408566e-02 5.459395744152863161e-02 5.571621361095045050e-02 1.956938524985862293e-01
6.386386386386384562e-01 1.267305644302446910e-01 6.078431372549019107e-01 2.077237379728482866e-02 3.602121045895044504e-02 7.401203548607233895e-02 3.836514362830152625e-02 1.767285968469400337e-01
2.042042042042035155e-01 5.612353567625129047e-01 1.000000000000000000e+00 6.405693950177936136e-02 1.303711830316328368e-01 8.524101991438674808e-02 1.337960285328706478e-01 1.441290464959104067e-01
7.097097097097103680e-01 1.671991480298189725e-01 5.882352941176470784e-01 8.000527217609068598e-02 1.029438654232949363e-01 1.135926546311805951e-01 1.104684788895315267e-01 1.961766044606281234e-01
2.072072072072066173e-01 5.569755058572946060e-01 7.647058823529411242e-01 2.446289706076183040e-02 3.602121045895044504e-02 3.480364786897450352e-02 3.508771929824561209e-02 5.711645356615771552e-02
6.126126126126119065e-01 1.341853035143767692e-01 8.235294117647058432e-01 5.820482404112297531e-02 8.539038215395867992e-02 6.445809293380481975e-02 8.020050125313282763e-02 2.069005944745589687e-01
5.975975975975977850e-01 1.427050053248132278e-01 3.921568627450980338e-01 1.740081718729405424e-01 3.624062899981715380e-01 3.438798932936286135e-01 3.360323886639676183e-01 1.454600626198259694e-01
2.182182182182176022e-01 4.824281150159745457e-01 6.862745098039215730e-01 3.677342823250296516e-02 5.247760102395319232e-02 4.082139090514300128e-02 4.646230962020436034e-02 2.500034482283002846e-01
7.337337337337339616e-01 2.555910543130935839e-02 2.745098039215686514e-01 1.034664557796230455e-01 1.857743646004754168e-01 1.365469321918233170e-01 1.879699248120300648e-01 1.335705714403939426e-01
6.576576576576572686e-01 9.904153354632584672e-02 5.882352941176470784e-01 1.347040991169105029e-01 1.418906564271347481e-01 9.473292387865252240e-02 1.245421245421245438e-01 6.826388601536531597e-01
6.456456456456463044e-01 1.352502662406811496e-01 4.901960784313725283e-01 5.013839462238038613e-02 5.302614737611995033e-02 5.844034989763632892e-02 5.802968960863697651e-02 3.571330050619991314e-01
5.455455455455461289e-01 2.811501597444089895e-01 3.137254901960784270e-01 7.330960854092526124e-02 1.236057780215761570e-01 1.590049010484521352e-01 1.231925968768074059e-01 1.028123750017241045e-01
1.891891891891893385e-01 5.569755058572946060e-01 1.000000000000000000e+00 9.479372611045208674e-02 1.844944231120863032e-01 1.277374526955766532e-01 1.858492384808174414e-01 1.715286685700886660e-01
1.761761761761753697e-01 5.782747603833865435e-01 6.078431372549019107e-01 5.889020693291156100e-02 6.326567928323276191e-02 5.056144922141572046e-02 6.323501060343166003e-02 4.725589991862181316e-01
8.758758758758763419e-01 2.768903088391884773e-02 6.470588235294117974e-01 4.054303413734018646e-02 5.741451819345401442e-02 6.265897388175445393e-02 5.243878928089454328e-02 1.425152756513702879e-01
6.276276276276275823e-01 1.437699680511176081e-01 6.078431372549019107e-01 1.064452352708580435e-01 1.517644907661364062e-01 1.565233575283826450e-01 1.534605745132061050e-01 1.871974179666487659e-01
1.881881881881878327e-01 5.505857294994669360e-01 6.666666666666666297e-01 4.715961513114538123e-02 5.851161089778753044e-02 6.110800918171102603e-02 5.822247927511085136e-02 2.811685356064054231e-01
6.046046046046040789e-01 1.490947816826409533e-01 7.058823529411765163e-01 4.278370897587979726e-02 6.966538672517827435e-02 7.692784912215397397e-02 6.709080393290919875e-02 6.187500862057074974e-02
5.015015015015008570e-01 3.982960596379120921e-01 3.725490196078431460e-01 3.044681692368525136e-02 3.236423477783872960e-02 3.529995657298840017e-02 3.643724696356274995e-02 3.344505593026302903e-01
2.632632632632629366e-01 4.653887113951008514e-01 4.117647058823529216e-01 1.494661921708185029e-02 2.377034192722618511e-02 3.343879893293628947e-02 2.371312897628687077e-02 1.163846015917021914e-01
2.342342342342347006e-01 4.728434504792329296e-01 3.725490196078431460e-01 1.013575853433504731e-01 1.325653684402998689e-01 1.068304485389912489e-01 1.417004048582996001e-01 1.961903973738293450e-01
3.003003003003004712e-01 6.858359957401488627e-01 2.941176470588235392e-01 8.311585606959272232e-02 9.855549460596087219e-02 1.009367826788262340e-01 1.037208405629458235e-01 2.433276782389208470e-01
3.103103103103099225e-01 7.124600638977632849e-01 7.843137254901960675e-02 2.383023592988005659e-02 2.596452733589321715e-02 2.314039332464793222e-02 2.679776363986890314e-02 2.656790940814608981e-01
5.315315315315319866e-01 2.971246006389775540e-01 5.098039215686274161e-01 4.252010017134572051e-02 6.454562077162187550e-02 8.542713567839195499e-02 6.362058993637940973e-02 8.022647963476366162e-02
3.443443443443442997e-01 5.260915867944618851e-01 6.470588235294117974e-01 1.125609595360484994e-01 1.817516913512525201e-01 1.807184068490601259e-01 1.850780798149219142e-01 1.022744513868774352e-01
2.832832832832832826e-01 7.380191693290734101e-01 3.137254901960784270e-01 4.091208646368788698e-02 4.388370817334064783e-02 3.412122340095539302e-02 4.395604395604395948e-02 1.874112081212673253e-01
5.965965965965962514e-01 1.544195953141635491e-01 7.254901960784313486e-01 6.105179913009094184e-02 1.340281587127445662e-01 8.710217755443885879e-02 1.349527665317138969e-01 7.715755644749727749e-02
6.066066066066071460e-01 1.703940362087320859e-01 7.647058823529411242e-01 6.714116251482799003e-02 1.076979338087401677e-01 7.153049196600284876e-02 1.048775785617890866e-01 1.954042013213611040e-01
6.696696696696697870e-01 1.629392971246007571e-01 1.960784313725490169e-01 5.266903914590747443e-02 7.112817699762297163e-02 9.305788200260561860e-02 8.174281858492385422e-02 2.839133253334436557e-01
6.566566566566571783e-01 1.373801916932906320e-01 5.882352941176470507e-02 1.427178067747462697e-01 1.495703053574693742e-01 1.085675290030398976e-01 1.120107962213225394e-01 4.451317912856374015e-01
4.604604604604601303e-01 4.462193823216184518e-01 1.960784313725490169e-01 9.553183076314748778e-02 1.420735052111903318e-01 1.126620758111545328e-01 1.405436668594563232e-01 1.376325843781465164e-01
2.072072072072066173e-01 5.899893503727368094e-01 8.823529411764705621e-01 1.091604059575589786e-01 1.632839641616383175e-01 1.387803213598858554e-01 1.629072681704260561e-01 1.324257596446945795e-01
5.835835835835837537e-01 1.544195953141635491e-01 8.431372549019607865e-01 5.728219322525372054e-02 8.648747485829219594e-02 6.303120540976486774e-02 8.598419124734914265e-02 2.960717783202990172e-01
2.112112112112112527e-01 5.239616613418524027e-01 6.666666666666666297e-01 1.862396204033214819e-01 3.006034009873834179e-01 3.335814876853402944e-01 3.074995180258338068e-01 2.536309844002151426e-01
5.915915915915915813e-01 1.608093716719912469e-01 8.627450980392157298e-01 8.279952550415184409e-02 1.007496800146279042e-01 7.134437620199764185e-02 1.083477925583188756e-01 3.638777396173846213e-01
6.356356356356354098e-01 1.299254526091585538e-01 6.078431372549019107e-01 6.047185976011598685e-02 1.020296215030170039e-01 8.517898132638501707e-02 1.021785232311548108e-01 2.227831340257376003e-01
6.496496496496494411e-01 1.171458998935031165e-01 2.941176470588235392e-01 3.722156320021088871e-02 3.455842018650576164e-02 3.920838761709783543e-02 4.395604395604395948e-02 6.603908911601218401e-01
1.941941941941940641e-01 8.519701810436633993e-01 3.725490196078431460e-01 9.463556082773164069e-02 1.583470469921375023e-01 1.155158508592344507e-01 1.501831501831501769e-01 1.052330312685342134e-01
2.032032032032034252e-01 5.654952076677310924e-01 9.411764705882352811e-01 3.553446685119283216e-02 6.692265496434449124e-02 4.367516595322290529e-02 6.709080393290919875e-02 1.644598005544750940e-01
5.995995995995994088e-01 1.490947816826409533e-01 9.215686274509803377e-01 5.306445235270858263e-02 6.472846955567745919e-02 6.309324399776661263e-02 6.477732793522267274e-02 2.456931628529261669e-01
5.115115115115117517e-01 1.778487752928641641e-01 3.137254901960784270e-01 1.024647423223935677e-01 1.364051929054671819e-01 1.496370742601898507e-01 1.420859841912473498e-01 2.758651604805451019e-01
2.262262262262254298e-01 5.058572949946751329e-01 5.490196078431373028e-01 6.521681824172927133e-02 7.899067471201316748e-02 7.531484583410881506e-02 7.981492192018507792e-02 3.934152632377484471e-01
6.326326326326322524e-01 1.586794462193817645e-01 6.274509803921568540e-01 4.107025174640833304e-02 5.723166940939843073e-02 9.082449283454308020e-02 5.995758627337574587e-02 2.512379139598074351e-01
2.362362362362362966e-01 6.198083067092651222e-01 4.705882352941176405e-01 4.744958481613286219e-03 8.411044066556957327e-03 4.218623984118121534e-03 9.639483323693850275e-03 3.592364243251816580e-02
7.167167167167167730e-01 1.490947816826417027e-02 8.431372549019607865e-01 1.729273757743508486e-02 3.949533735600658374e-02 5.372541720950431421e-02 4.048582995951417046e-02 9.888829119598351036e-02
6.216216216216212676e-01 2.279020234291800340e-01 9.803921568627450844e-02 1.201001713457229420e-01 1.466447248125800074e-01 9.553942552267510879e-02 1.081550028918450007e-01 1.624046564874967180e-01
3.093093093093098322e-01 5.591054313099040884e-01 3.333333333333333148e-01 6.331883484908396031e-02 9.069299689157067634e-02 9.479496246665425341e-02 9.716599190283400911e-02 1.720734886415359877e-01
6.046046046046040789e-01 1.544195953141635491e-01 7.254901960784313486e-01 1.832081191511796339e-02 3.766684951545071908e-02 4.628078664929586444e-02 3.932909196067090746e-02 6.657839202217900876e-02
1.941941941941940641e-01 5.346112886048983714e-01 1.000000000000000000e+00 8.124423355740081898e-02 1.084293289449625164e-01 8.195297475029468537e-02 1.096973202236360134e-01 3.155611646735906883e-01
6.366366366366369434e-01 1.277955271565490714e-01 5.098039215686274161e-01 6.616580993805193378e-02 9.215578716401535975e-02 1.152676965072274989e-01 9.812994023520339726e-02 2.578378229265803068e-01
4.504504504504506790e-01 4.494142705005323424e-01 8.235294117647058432e-01 6.273889547910900533e-02 7.844212835984640253e-02 5.403561014951299701e-02 7.287449392712549989e-02 2.106384739520834048e-01
5.025025025025023906e-01 4.004259850905215745e-01 2.941176470588235392e-01 7.407407407407406996e-02 9.361857743646004315e-02 1.003163967988088545e-01 1.004434162328899233e-01 2.234796761423980260e-01
5.875875875875868903e-01 1.703940362087320859e-01 6.470588235294117974e-01 6.476868327402135472e-02 8.904735783507039537e-02 7.047583596997332445e-02 8.887603624445729322e-02 2.437759479179597288e-01
5.875875875875868903e-01 1.554845580404686511e-01 7.254901960784313486e-01 5.720311058389350445e-02 7.953922106417991855e-02 5.130591227743656890e-02 7.056101792943898776e-02 2.351139984276079120e-01
3.233233233233238635e-01 5.484558040468582307e-01 7.450980392156862919e-01 5.825754580202978372e-03 6.399707441945510708e-03 5.521434332154600243e-03 6.747638326585695366e-03 1.982800237238107055e-01
6.416416416416416135e-01 1.192758253461126128e-01 1.372549019607843257e-01 1.390800052721760938e-01 2.876211373194368370e-01 1.480240709721446779e-01 2.639290534027375901e-01 1.959283320230066072e-01
6.196196196196197548e-01 1.650692225772094901e-01 9.607843137254902244e-01 5.612231448530381056e-02 5.339184494423111771e-02 4.652894100130280930e-02 5.436668594563331264e-02 4.282699548971738435e-01
2.152152152152144726e-01 5.218317358892436975e-01 7.450980392156862919e-01 2.383023592988005659e-02 1.956481989394770471e-02 2.171350580060797675e-02 2.120686331212646991e-02 6.823561054330284925e-01
2.322322322322316612e-01 6.347177848775293896e-01 5.098039215686274161e-01 8.018979833926452583e-02 1.029438654232949363e-01 9.802096904274458511e-02 9.870830923462502182e-02 1.585495372477621345e-01
7.267267267267262243e-01 1.277955271565467919e-02 1.568627450980392135e-01 8.132331619876104201e-02 1.109892119217407158e-01 9.473292387865252240e-02 1.068054752265278629e-01 2.258658501262051643e-01
2.262262262262254298e-01 6.059637912673053739e-01 7.058823529411765163e-01 3.094767365229998679e-02 5.284329859206435970e-02 4.001488926112041489e-02 5.186042028147291177e-02 1.528806499220700388e-01
2.262262262262254298e-01 5.292864749733757757e-01 4.705882352941176405e-01 1.174640833003822299e-01 1.682208813311391604e-01 1.858055710652025683e-01 1.711972238288027859e-01 2.390863574295526983e-01
2.462462462462457480e-01 4.952076677316292197e-01 2.745098039215686514e-01 1.440885725583234411e-01 1.232400804534649896e-01 1.376015881878528413e-01 1.297474455369192203e-01 5.433925049309665800e-01
1.881881881881878327e-01 5.718849840255587624e-01 9.019607843137255054e-01 9.097139844470805703e-02 1.420735052111903318e-01 8.375209380234506507e-02 1.399652978600346986e-01 2.424863105336478031e-01
6.106106106106103937e-01 1.331203407880724165e-01 8.823529411764705621e-01 3.653618030842230302e-02 4.607789358200767987e-02 4.584651653328370574e-02 4.607673028725660369e-02 2.859201942042178812e-01
1.901901901901894287e-01 8.541001064962721046e-01 8.235294117647058432e-01 3.830235929880058260e-02 5.448893764856463373e-02 4.615670947329238855e-02 5.340273761326393143e-02 1.576392049764830938e-01
3.333333333333333148e-01 5.431309904153348578e-01 4.509803921568627527e-01 7.718465796757612019e-02 1.071493874565734167e-01 8.964575966251007999e-02 1.095045305571621386e-01 2.096246948317954384e-01
5.925925925925931148e-01 1.512247071352496863e-01 4.705882352941176405e-01 1.872413338605509459e-01 1.846772718961418869e-01 1.560890874123704863e-01 1.931752458068247413e-01 4.352560654335802526e-01
6.056056056056056125e-01 1.501597444089453059e-01 7.254901960784313486e-01 3.239752207723738120e-02 6.289998171512159453e-02 7.531484583410881506e-02 6.786196259880469817e-02 9.421939007737825666e-02
6.466466466466463947e-01 1.320553780617672868e-01 6.470588235294117974e-01 5.277448266772110513e-02 6.015724995428780447e-02 5.211241392145914836e-02 6.284943127048389644e-02 2.131074054150977060e-01
2.432432432432426184e-01 5.175718849840255098e-01 4.705882352941176405e-01 1.167259786476868288e-01 1.329310660084110363e-01 1.663874930206588609e-01 1.386157701947175747e-01 3.583812637067075313e-01
2.082082082082081509e-01 5.601703940362084966e-01 8.039215686274510109e-01 7.879267167523394677e-02 6.088864509051014617e-02 6.296916682176313673e-02 6.419895893580103430e-02 8.964772899684142482e-01
5.885885885885884239e-01 1.448349307774227102e-01 4.705882352941176405e-01 9.276393831553973734e-02 1.554214664472481355e-01 9.436069235064209471e-02 1.469057258530942767e-01 2.281830595440063059e-01
9.629629629629624654e-01 9.904153354632584672e-02 3.725490196078431460e-01 3.925135099512323811e-02 6.545986469189979395e-02 7.022768161796637265e-02 5.802968960863697651e-02 7.859201942042177980e-02
5.995995995995994088e-01 1.267305644302446910e-01 6.862745098039215730e-01 7.151706867009358093e-02 8.630462607423661225e-02 8.065016440225820926e-02 8.771929824561403022e-02 2.830512682583687933e-01
2.192192192192191080e-01 5.431309904153348578e-01 6.666666666666666297e-01 7.489126136812969403e-02 1.188517096361309255e-01 1.068924871269929938e-01 1.235781762097551556e-01 1.786251224121046532e-01
3.933933933933928540e-01 8.104366347177848207e-01 3.921568627450980338e-01 2.074601291683142099e-02 2.541598098372645914e-02 2.500155096470004293e-02 2.776171197223828782e-02 1.117157004730969377e-01
5.035035035035039241e-01 4.004259850905215745e-01 9.803921568627450844e-02 7.589297482535917183e-02 9.434997257268239179e-02 8.865314225448228669e-02 9.678041256988625940e-02 2.469414214976344835e-01
4.504504504504506790e-01 4.462193823216184518e-01 7.843137254901960675e-01 4.367997891129563742e-02 8.484183580179191497e-02 8.610956014641106548e-02 8.579140158087526780e-02 5.881298188990496945e-02
5.875875875875868903e-01 1.746538871139510507e-01 3.725490196078431460e-01 1.077632792935283995e-01 2.320351069665386734e-01 1.750108567529003178e-01 2.026219394640447202e-01 1.567633549882070931e-01
6.776776776776776146e-01 1.554845580404686511e-01 3.529411764705882582e-01 6.695663635165414324e-03 5.851161089778752697e-03 6.079781624170233975e-03 5.012531328320801727e-03 3.328919601108950022e-01
3.173173173173176598e-01 3.876464323748669005e-01 2.941176470588235392e-01 4.918940292605773063e-02 8.063631376851343457e-02 8.189093616229294048e-02 8.367071524966261664e-02 1.693769741107019611e-01
6.756756756756759907e-01 1.416400425985088751e-01 4.705882352941176405e-01 7.900355871886120818e-02 7.990491863229109981e-02 8.641975308641974829e-02 8.791208791208791895e-02 3.584364353595123065e-01
