5.000000000000000000e-01 4.575163398692810302e-01 2.448275862068968467e-01 2.634146341463417529e-01 3.070175438596489670e-01 1.153846153846156686e-01 1.943366951124902986e-01 1.472081218274111647e-01 7.058823529411774322e-02 5.252525252525253041e-01 1.610738255033557498e-01 1.315789473684210453e-01 7.297297297297297147e-01 4.705882352941176405e-01 5.555555555555555802e-01
5.000000000000000000e-01 4.575163398692810302e-01 2.448275862068968467e-01 2.634146341463417529e-01 3.070175438596489670e-01 1.153846153846156686e-01 1.943366951124902986e-01 1.472081218274111647e-01 7.058823529411774322e-02 5.252525252525253041e-01 1.610738255033557498e-01 1.315789473684210453e-01 7.297297297297297147e-01 4.705882352941176405e-01 5.555555555555555802e-01
0.000000000000000000e+00 2.091503267973856273e-01 5.758620689655173930e-01 5.447154471544715104e-01 3.771929824561399136e-01 1.000000000000000000e+00 4.061287820015516137e-01 3.096446700507614058e-01 5.058823529411763387e-01 6.414141414141414366e-01 1.006711409395973228e-01 2.631578947368420907e-01 4.594594594594594850e-01 2.647058823529411797e-01 3.333333333333333148e-01
1.000000000000000000e+00 4.379084967320261423e-01 3.206896551724142119e-01 5.219512195121950304e-01 5.263157894736839593e-01 7.692307692307734368e-02 5.131885182311869409e-01 4.822335025380710682e-01 8.117647058823531658e-01 8.636363636363636465e-01 0.000000000000000000e+00 6.381578947368421462e-01 4.594594594594594850e-01 1.176470588235294101e-01 1.666666666666666574e-01
7.500000000000000000e-01 3.856209150326797563e-01 0.000000000000000000e+00 5.691056910569105426e-02 3.157894736842105088e-01 1.346153846153844980e-01 8.727695888285492976e-02 1.573604060913705582e-01 0.000000000000000000e+00 6.161616161616162435e-01 1.744966442953020114e-01 6.578947368421052266e-02 3.513513513513513709e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.500000000000000000e-01 3.856209150326797563e-01 0.000000000000000000e+00 5.691056910569105426e-02 3.157894736842105088e-01 1.346153846153844980e-01 1.283941039565554831e-01 1.573604060913705582e-01 0.000000000000000000e+00 6.161616161616162435e-01 1.476510067114093494e-01 1.842105263157894635e-01 1.000000000000000000e+00 4.705882352941176405e-01 5.555555555555555802e-01
5.000000000000000000e-01 1.503267973856209083e-01 2.448275862068968467e-01 1.447154471544716270e-01 3.245614035087719951e-01 3.076923076923079869e-01 1.353762606671838620e-01 9.137055837563451410e-02 0.000000000000000000e+00 4.444444444444444198e-01 2.080536912751677903e-01 7.894736842105262720e-02 7.297297297297297147e-01 6.764705882352941568e-01 6.666666666666666297e-01
5.000000000000000000e-01 1.503267973856209083e-01 2.448275862068968467e-01 1.447154471544716270e-01 3.245614035087719951e-01 3.076923076923079869e-01 1.753297129557796763e-01 1.573604060913705582e-01 0.000000000000000000e+00 6.161616161616162435e-01 1.476510067114093494e-01 1.842105263157894635e-01 1.000000000000000000e+00 4.411764705882352811e-01 4.444444444444444198e-01
5.000000000000000000e-01 1.503267973856209083e-01 2.448275862068968467e-01 1.447154471544716270e-01 3.245614035087719951e-01 3.076923076923079869e-01 1.815360744763382383e-01 1.573604060913705582e-01 0.000000000000000000e+00 6.161616161616162435e-01 1.476510067114093494e-01 1.842105263157894635e-01 1.000000000000000000e+00 4.411764705882352811e-01 4.444444444444444198e-01
2.500000000000000000e-01 2.091503267973856273e-01 3.413793103448277688e-01 3.626016260162603366e-01 3.245614035087719951e-01 4.903846153846155853e-01 2.024825446082234304e-01 1.573604060913705582e-01 0.000000000000000000e+00 6.161616161616162435e-01 1.476510067114093494e-01 1.842105263157894635e-01 1.000000000000000000e+00 4.411764705882352811e-01 4.444444444444444198e-01
2.500000000000000000e-01 0.000000000000000000e+00 3.413793103448277688e-01 2.601626016260162877e-01 3.157894736842105088e-01 8.557692307692307265e-01 2.079131109387121756e-01 1.573604060913705582e-01 1.176470588235269468e-02 6.161616161616162435e-01 1.476510067114093494e-01 1.842105263157894635e-01 1.000000000000000000e+00 4.411764705882352811e-01 4.444444444444444198e-01
2.500000000000000000e-01 1.830065359477124065e-01 3.413793103448277688e-01 4.292682926829269330e-01 4.298245614035090534e-01 3.749999999999998890e-01 2.901474010861132546e-01 2.487309644670050723e-01 2.823529411764704178e-01 7.020202020202020998e-01 1.342281879194630878e-01 2.500000000000000000e-01 8.918918918918918859e-01 3.529411764705882582e-01 4.166666666666666852e-01
2.500000000000000000e-01 1.830065359477124065e-01 3.413793103448277688e-01 4.292682926829269330e-01 4.298245614035090534e-01 3.749999999999998890e-01 3.107059736229635383e-01 2.487309644670050723e-01 2.823529411764704178e-01 7.020202020202020998e-01 1.342281879194630878e-01 2.500000000000000000e-01 8.918918918918918859e-01 3.529411764705882582e-01 4.166666666666666852e-01
2.500000000000000000e-01 4.575163398692810163e-02 3.413793103448277688e-01 5.577235772357725940e-01 4.298245614035090534e-01 4.519230769230772604e-01 3.165244375484871919e-01 2.487309644670050723e-01 2.823529411764704178e-01 7.020202020202020998e-01 1.342281879194630878e-01 2.500000000000000000e-01 8.918918918918918859e-01 3.529411764705882582e-01 4.166666666666666852e-01
2.500000000000000000e-01 4.575163398692810163e-02 3.413793103448277688e-01 5.577235772357725940e-01 1.929824561403510330e-01 4.519230769230772604e-01 3.429014740108611292e-01 2.487309644670050723e-01 2.823529411764704178e-01 7.020202020202020998e-01 1.342281879194630878e-01 2.500000000000000000e-01 8.918918918918918859e-01 3.529411764705882582e-01 4.166666666666666852e-01
2.500000000000000000e-01 4.575163398692810163e-02 3.413793103448277688e-01 5.577235772357725940e-01 4.298245614035090534e-01 4.519230769230772604e-01 3.789759503491078596e-01 2.487309644670050723e-01 2.823529411764704178e-01 7.020202020202020998e-01 1.342281879194630878e-01 3.486842105263157632e-01 8.918918918918918859e-01 2.647058823529411797e-01 2.777777777777777901e-01
5.000000000000000000e-01 1.895424836601307117e-01 3.413793103448277688e-01 4.552845528455284341e-01 5.000000000000000000e-01 1.538461538461539935e-01 3.122575640031031718e-01 2.487309644670050723e-01 2.823529411764704178e-01 7.020202020202020998e-01 1.409395973154362325e-01 3.421052631578947456e-01 7.297297297297297147e-01 2.941176470588235392e-01 3.611111111111111049e-01
2.500000000000000000e-01 4.379084967320261423e-01 9.103448275862070505e-01 9.512195121951219079e-01 8.157894736842098427e-01 3.269230769230768163e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.470588235294118640e-01 1.000000000000000000e+00 7.382550335570467470e-02 8.421052631578946901e-01 3.243243243243243423e-01 0.000000000000000000e+00 2.777777777777777624e-02
5.000000000000000000e-01 1.699346405228758239e-01 2.241379310344827624e-01 2.926829268292682751e-01 3.421052631578950787e-01 4.519230769230772604e-01 1.559348332040341456e-01 1.522842639593908753e-01 1.411764705882349591e-01 4.848484848484848619e-01 1.342281879194630878e-01 1.315789473684210453e-01 4.594594594594594850e-01 4.411764705882352811e-01 3.611111111111111049e-01
5.000000000000000000e-01 1.699346405228758239e-01 2.241379310344827624e-01 2.926829268292682751e-01 3.421052631578950787e-01 4.519230769230772604e-01 1.598138091543832295e-01 1.522842639593908753e-01 1.411764705882349591e-01 4.848484848484848619e-01 1.342281879194630878e-01 1.315789473684210453e-01 4.594594594594594850e-01 4.705882352941176405e-01 5.555555555555555802e-01
5.000000000000000000e-01 1.699346405228758239e-01 2.241379310344827624e-01 2.926829268292682751e-01 3.421052631578950787e-01 4.519230769230772604e-01 1.617532971295577993e-01 1.522842639593908753e-01 1.411764705882349591e-01 4.848484848484848619e-01 1.342281879194630878e-01 1.315789473684210453e-01 4.594594594594594850e-01 4.705882352941176405e-01 5.555555555555555802e-01
5.000000000000000000e-01 2.287581699346405151e-01 2.241379310344827624e-01 4.178861788617889150e-01 3.421052631578950787e-01 4.519230769230772604e-01 1.772692009309542183e-01 1.522842639593908753e-01 1.411764705882349591e-01 4.848484848484848619e-01 1.342281879194630878e-01 1.315789473684210453e-01 4.594594594594594850e-01 4.705882352941176405e-01 5.555555555555555802e-01
5.000000000000000000e-01 2.287581699346405151e-01 2.241379310344827624e-01 4.178861788617889150e-01 3.421052631578950787e-01 4.519230769230772604e-01 1.792086889061287880e-01 1.522842639593908753e-01 2.000000000000000111e-01 4.848484848484848619e-01 1.342281879194630878e-01 1.315789473684210453e-01 4.594594594594594850e-01 4.705882352941176405e-01 5.555555555555555802e-01
5.000000000000000000e-01 3.333333333333333148e-01 4.206896551724139122e-01 5.967479674796750677e-01 5.438596491228070429e-01 4.134615384615389355e-01 3.479441427463149661e-01 3.096446700507614058e-01 5.647058823529413907e-01 6.060606060606061884e-01 1.073825503355704536e-01 2.368421052631578816e-01 3.513513513513513709e-01 3.235294117647058987e-01 3.888888888888888951e-01
2.500000000000000000e-01 2.418300653594771255e-01 4.206896551724139122e-01 5.967479674796750677e-01 5.438596491228070429e-01 5.865384615384617861e-01 3.576415826221877592e-01 3.096446700507614058e-01 5.647058823529413907e-01 6.060606060606061884e-01 1.073825503355704536e-01 2.368421052631578816e-01 3.513513513513513709e-01 3.235294117647058987e-01 3.888888888888888951e-01
5.000000000000000000e-01 3.333333333333333148e-01 4.206896551724139122e-01 5.967479674796750677e-01 5.438596491228070429e-01 4.134615384615389355e-01 3.479441427463149661e-01 3.096446700507614058e-01 5.647058823529413907e-01 6.060606060606061884e-01 1.073825503355704536e-01 2.368421052631578816e-01 3.513513513513513709e-01 3.235294117647058987e-01 3.888888888888888951e-01
2.500000000000000000e-01 2.418300653594771255e-01 4.206896551724139122e-01 5.967479674796750677e-01 5.438596491228070429e-01 5.865384615384617861e-01 3.576415826221877592e-01 3.096446700507614058e-01 5.647058823529413907e-01 6.060606060606061884e-01 1.073825503355704536e-01 2.368421052631578816e-01 3.513513513513513709e-01 3.235294117647058987e-01 3.888888888888888951e-01
2.500000000000000000e-01 2.418300653594771255e-01 4.206896551724139122e-01 5.967479674796750677e-01 5.438596491228070429e-01 5.865384615384617861e-01 3.634600465477114128e-01 3.096446700507614058e-01 5.647058823529413907e-01 6.060606060606061884e-01 1.073825503355704536e-01 2.368421052631578816e-01 3.513513513513513709e-01 3.235294117647058987e-01 3.888888888888888951e-01
2.500000000000000000e-01 2.614379084967320410e-01 6.310344827586210625e-01 5.512195121951219967e-01 5.087719298245608757e-01 4.807692307692308376e-01 4.584949573312645521e-01 4.010152284263959199e-01 1.000000000000000000e+00 4.898989898989900005e-01 6.711409395973154390e-02 4.736842105263157632e-01 4.594594594594594850e-01 1.176470588235294101e-01 2.500000000000000000e-01
0.000000000000000000e+00 9.803921568627450844e-02 8.068965517241381002e-01 8.097560975609757739e-01 8.771929824561398581e-01 6.826923076923079314e-01 7.862684251357641152e-01 6.192893401015228116e-01 7.882352941176472561e-01 7.323232323232323759e-01 9.731543624161074213e-01 4.934210526315789269e-01 1.081081081081081141e-01 2.058823529411764608e-01 1.944444444444444475e-01
0.000000000000000000e+00 9.803921568627450844e-02 8.068965517241381002e-01 8.097560975609757739e-01 8.771929824561398581e-01 8.942307692307697176e-01 8.774243599689681705e-01 6.192893401015228116e-01 7.882352941176472561e-01 7.323232323232323759e-01 9.731543624161074213e-01 4.934210526315789269e-01 1.081081081081081141e-01 2.058823529411764608e-01 1.944444444444444475e-01
2.500000000000000000e-01 9.803921568627450844e-02 6.931034482758623438e-01 7.544715447154471955e-01 8.771929824561398581e-01 5.288461538461539657e-01 7.785104732350659473e-01 6.192893401015228116e-01 7.882352941176472561e-01 7.323232323232323759e-01 9.731543624161074213e-01 4.934210526315789269e-01 1.081081081081081141e-01 2.058823529411764608e-01 1.944444444444444475e-01
0.000000000000000000e+00 9.803921568627450844e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.634615384615384359e-01 8.851823118696664494e-01 6.192893401015228116e-01 7.882352941176472561e-01 7.323232323232323759e-01 9.731543624161074213e-01 4.934210526315789269e-01 1.081081081081081141e-01 2.058823529411764608e-01 1.944444444444444475e-01
1.000000000000000000e+00 4.183006535947712545e-01 3.448275862068965747e-01 6.373983739837401075e-01 8.947368421052629417e-01 1.346153846153844980e-01 8.522110162916990417e-01 8.781725888324872775e-01 6.470588235294117974e-01 4.595959595959596689e-01 8.724832214765106120e-02 7.039473684210526550e-01 3.243243243243243423e-01 2.941176470588235253e-02 0.000000000000000000e+00
7.500000000000000000e-01 5.424836601307189143e-01 2.448275862068968467e-01 2.634146341463417529e-01 3.596491228070181068e-01 1.346153846153844980e-01 1.667959658650116361e-01 1.573604060913705582e-01 7.058823529411774322e-02 5.252525252525253041e-01 1.610738255033557498e-01 1.315789473684210453e-01 7.297297297297297147e-01 6.470588235294117974e-01 6.388888888888888395e-01
7.500000000000000000e-01 5.424836601307189143e-01 2.448275862068968467e-01 2.634146341463417529e-01 3.596491228070181068e-01 1.346153846153844980e-01 1.768813033359193099e-01 1.573604060913705582e-01 7.058823529411774322e-02 5.252525252525253041e-01 1.610738255033557498e-01 1.315789473684210453e-01 7.297297297297297147e-01 4.705882352941176405e-01 5.555555555555555802e-01
7.500000000000000000e-01 5.424836601307189143e-01 2.448275862068968467e-01 2.634146341463417529e-01 3.596491228070181068e-01 1.346153846153844980e-01 2.001551590380139523e-01 1.573604060913705582e-01 7.058823529411774322e-02 5.252525252525253041e-01 1.610738255033557498e-01 1.315789473684210453e-01 7.297297297297297147e-01 4.705882352941176405e-01 5.555555555555555802e-01
5.000000000000000000e-01 5.424836601307189143e-01 2.206896551724139843e-01 2.634146341463417529e-01 3.070175438596489670e-01 1.346153846153844980e-01 2.548487199379363966e-01 1.878172588832487389e-01 1.411764705882349591e-01 6.060606060606061884e-01 4.026845637583890275e-02 3.552631578947368363e-01 7.297297297297297147e-01 2.647058823529411797e-01 3.333333333333333148e-01
1.000000000000000000e+00 4.901960784313725283e-01 3.344827586206897685e-01 5.186991869918700093e-01 4.473684210526320815e-01 0.000000000000000000e+00 3.421256788207913124e-01 2.487309644670050723e-01 3.058823529411763276e-01 6.414141414141414366e-01 3.355704697986577195e-02 4.473684210526315819e-01 7.297297297297297147e-01 2.352941176470588203e-01 3.333333333333333148e-01
1.000000000000000000e+00 4.901960784313725283e-01 3.344827586206897685e-01 5.186991869918700093e-01 4.473684210526320815e-01 0.000000000000000000e+00 3.258339798293250489e-01 3.096446700507614058e-01 5.176470588235295711e-01 6.414141414141414366e-01 1.006711409395973228e-01 2.631578947368420907e-01 4.594594594594594850e-01 2.941176470588235392e-01 3.888888888888888951e-01
5.000000000000000000e-01 3.071895424836601496e-01 3.344827586206897685e-01 5.089430894308945019e-01 4.473684210526320815e-01 2.115384615384618416e-01 3.401861908456167427e-01 3.096446700507614058e-01 5.176470588235295711e-01 6.414141414141414366e-01 1.006711409395973228e-01 2.631578947368420907e-01 4.594594594594594850e-01 2.941176470588235392e-01 3.888888888888888951e-01
5.000000000000000000e-01 3.071895424836601496e-01 3.344827586206897685e-01 5.089430894308945019e-01 4.473684210526320815e-01 2.115384615384618416e-01 3.557020946470131895e-01 3.096446700507614058e-01 5.176470588235295711e-01 6.414141414141414366e-01 1.006711409395973228e-01 2.631578947368420907e-01 4.594594594594594850e-01 2.941176470588235392e-01 3.888888888888888951e-01
5.000000000000000000e-01 3.071895424836601496e-01 3.344827586206897685e-01 5.089430894308945019e-01 4.473684210526320815e-01 2.115384615384618416e-01 3.549262994569433727e-01 2.487309644670050723e-01 3.058823529411763276e-01 6.414141414141414366e-01 3.355704697986577195e-02 4.473684210526315819e-01 7.297297297297297147e-01 2.352941176470588203e-01 3.333333333333333148e-01
0.000000000000000000e+00 3.856209150326797563e-01 3.344827586206897685e-01 5.089430894308945019e-01 4.473684210526320815e-01 2.115384615384618416e-01 3.549262994569433727e-01 2.487309644670050723e-01 3.058823529411763276e-01 6.414141414141414366e-01 3.355704697986577195e-02 4.473684210526315819e-01 7.297297297297297147e-01 2.352941176470588203e-01 3.333333333333333148e-01
5.000000000000000000e-01 3.267973856209150374e-01 2.724137931034484872e-01 3.934959349593498690e-01 3.070175438596489670e-01 4.903846153846155853e-01 1.555469356089992372e-01 1.827411167512690282e-01 2.823529411764704178e-01 5.555555555555555802e-01 1.610738255033557498e-01 1.381578947368421184e-01 5.675675675675675436e-01 4.705882352941176405e-01 5.277777777777777901e-01
5.000000000000000000e-01 3.267973856209150374e-01 2.724137931034484872e-01 3.934959349593498690e-01 3.070175438596489670e-01 4.903846153846155853e-01 2.051978277734678169e-01 2.131979695431472088e-01 9.411764705882365301e-02 6.464646464646466306e-01 1.000000000000000000e+00 4.605263157894736586e-02 3.513513513513513709e-01 8.823529411764705621e-01 8.888888888888888395e-01
5.000000000000000000e-01 3.267973856209150374e-01 2.724137931034484872e-01 3.934959349593498690e-01 3.070175438596489670e-01 4.903846153846155853e-01 1.667959658650116361e-01 1.827411167512690282e-01 2.823529411764704178e-01 5.555555555555555802e-01 1.610738255033557498e-01 1.381578947368421184e-01 5.675675675675675436e-01 4.705882352941176405e-01 5.277777777777777901e-01
5.000000000000000000e-01 2.875816993464052063e-01 2.724137931034484872e-01 3.934959349593498690e-01 3.070175438596489670e-01 4.903846153846155853e-01 1.745539177657098595e-01 1.827411167512690282e-01 2.823529411764704178e-01 5.555555555555555802e-01 1.610738255033557498e-01 1.381578947368421184e-01 5.675675675675675436e-01 4.705882352941176405e-01 5.277777777777777901e-01
5.000000000000000000e-01 1.633986928104575187e-01 2.724137931034484872e-01 4.731707317073169938e-01 3.070175438596489670e-01 3.942307692307694400e-01 2.079131109387121756e-01 1.827411167512690282e-01 2.823529411764704178e-01 5.555555555555555802e-01 1.610738255033557498e-01 1.381578947368421184e-01 5.675675675675675436e-01 4.705882352941176405e-01 5.277777777777777901e-01
5.000000000000000000e-01 3.267973856209150374e-01 2.724137931034484872e-01 3.934959349593498690e-01 3.070175438596489670e-01 4.903846153846155853e-01 1.795965865011636964e-01 1.827411167512690282e-01 2.823529411764704178e-01 5.555555555555555802e-01 1.610738255033557498e-01 1.381578947368421184e-01 5.675675675675675436e-01 4.705882352941176405e-01 5.277777777777777901e-01
5.000000000000000000e-01 3.267973856209150374e-01 2.724137931034484872e-01 3.983739837398374006e-01 3.070175438596489670e-01 3.749999999999998890e-01 2.094647013188518370e-01 1.827411167512690282e-01 2.823529411764704178e-01 5.555555555555555802e-01 1.610738255033557498e-01 1.381578947368421184e-01 5.675675675675675436e-01 4.705882352941176405e-01 5.277777777777777901e-01
5.000000000000000000e-01 2.875816993464052063e-01 2.724137931034484872e-01 3.934959349593498690e-01 3.070175438596489670e-01 4.903846153846155853e-01 1.873545384018619198e-01 1.827411167512690282e-01 2.823529411764704178e-01 5.555555555555555802e-01 1.610738255033557498e-01 1.381578947368421184e-01 5.675675675675675436e-01 4.705882352941176405e-01 5.277777777777777901e-01
5.000000000000000000e-01 1.633986928104575187e-01 2.724137931034484872e-01 4.731707317073169938e-01 3.070175438596489670e-01 3.942307692307694400e-01 2.129557796741660125e-01 1.827411167512690282e-01 2.823529411764704178e-01 5.555555555555555802e-01 1.610738255033557498e-01 1.381578947368421184e-01 5.675675675675675436e-01 4.705882352941176405e-01 5.277777777777777901e-01
7.500000000000000000e-01 5.882352941176470784e-01 2.931034482758620441e-01 3.463414634146343429e-01 3.070175438596489670e-01 3.749999999999998890e-01 2.017067494181536136e-01 1.827411167512690282e-01 2.823529411764704178e-01 5.555555555555555802e-01 1.610738255033557498e-01 1.381578947368421184e-01 5.675675675675675436e-01 4.705882352941176405e-01 5.277777777777777901e-01
2.500000000000000000e-01 1.830065359477124065e-01 3.655172413793106312e-01 5.252032520325204956e-01 4.298245614035090534e-01 5.096153846153851363e-01 3.242823894491854153e-01 2.994923857868020400e-01 4.941176470588236613e-01 6.464646464646466306e-01 1.006711409395973228e-01 3.223684210526315819e-01 5.675675675675675436e-01 3.529411764705882582e-01 4.444444444444444198e-01
2.500000000000000000e-01 1.830065359477124065e-01 3.655172413793106312e-01 5.252032520325204956e-01 4.298245614035090534e-01 5.096153846153851363e-01 3.157486423584173751e-01 2.994923857868020400e-01 4.941176470588236613e-01 6.464646464646466306e-01 1.006711409395973228e-01 3.223684210526315819e-01 5.675675675675675436e-01 3.529411764705882582e-01 4.444444444444444198e-01
2.500000000000000000e-01 3.267973856209150374e-01 4.758620689655176372e-01 6.601626016260161434e-01 5.438596491228070429e-01 5.480769230769234612e-01 6.233514352211015908e-01 6.091370558375635014e-01 6.117647058823532102e-01 5.454545454545455252e-01 1.342281879194630878e-01 6.842105263157894912e-01 5.675675675675675436e-01 5.882352941176470507e-02 1.111111111111111049e-01
2.500000000000000000e-01 1.960784313725490169e-01 4.758620689655176372e-01 7.073170731707316694e-01 5.438596491228070429e-01 6.442307692307696065e-01 7.013188518231187052e-01 6.091370558375635014e-01 6.117647058823532102e-01 5.454545454545455252e-01 1.342281879194630878e-01 6.842105263157894912e-01 5.675675675675675436e-01 5.882352941176470507e-02 1.111111111111111049e-01
2.500000000000000000e-01 1.960784313725490169e-01 4.758620689655176372e-01 7.073170731707316694e-01 5.438596491228070429e-01 5.480769230769234612e-01 6.097750193948797692e-01 6.091370558375635014e-01 6.117647058823532102e-01 5.454545454545455252e-01 1.342281879194630878e-01 6.842105263157894912e-01 5.675675675675675436e-01 1.176470588235294101e-01 1.944444444444444475e-01
1.000000000000000000e+00 7.581699346405228468e-01 1.620689655172414811e-01 4.813008130081299907e-01 6.666666666666670737e-01 2.884615384615426062e-02 6.140418929402637893e-01 6.091370558375635014e-01 6.117647058823532102e-01 5.454545454545455252e-01 1.342281879194630878e-01 7.368421052631578538e-01 5.675675675675675436e-01 1.176470588235294101e-01 1.944444444444444475e-01
1.000000000000000000e+00 7.581699346405228468e-01 1.620689655172414811e-01 4.813008130081299907e-01 6.666666666666670737e-01 2.884615384615426062e-02 6.404189294026376711e-01 6.091370558375635014e-01 6.117647058823532102e-01 5.454545454545455252e-01 5.369127516778522680e-02 1.000000000000000000e+00 5.675675675675675436e-01 5.882352941176470507e-02 1.388888888888888951e-01
5.000000000000000000e-01 1.000000000000000000e+00 4.344827586206899683e-01 6.081300813008131412e-01 6.666666666666670737e-01 2.884615384615426062e-02 6.404189294026376711e-01 6.091370558375635014e-01 6.117647058823532102e-01 5.454545454545455252e-01 1.342281879194630878e-01 7.368421052631578538e-01 5.675675675675675436e-01 1.176470588235294101e-01 1.944444444444444475e-01
