8,10,10,11,9
7,8,10,10,11
10,7,8,10,10
8,10,7,8,10
17,8,10,7,8
9,17,8,10,7
18,9,17,8,10
10,18,9,17,8
6,10,18,9,17
6,6,10,18,9
9,6,6,10,18
8,9,6,6,10
7,8,9,6,6
8,7,8,9,6
14,8,7,8,9
12,14,8,7,8
25,12,14,8,7
11,25,12,14,8
16,11,25,12,14
17,16,11,25,12
13,17,16,11,25
9,13,17,16,11
10,9,13,17,16
12,10,9,13,17
11,12,10,9,13
11,11,12,10,9
32,11,11,12,10
97,32,11,11,12
115,97,32,11,11
130,115,97,32,11
138,130,115,97,32
158,138,130,115,97
140,158,138,130,115
150,140,158,138,130
149,150,140,158,138
109,149,150,140,158
84,109,149,150,140
60,84,109,149,150
38,60,84,109,149
32,38,60,84,109
44,32,38,60,84
31,44,32,38,60
31,31,44,32,38
30,31,31,44,32
16,30,31,31,44
17,16,30,31,31
19,17,16,30,31
33,19,17,16,30
71,33,19,17,16
66,71,33,19,17
61,66,71,33,19
83,61,66,71,33
122,83,61,66,71
119,122,83,61,66
95,119,122,83,61
93,95,119,122,83
102,93,95,119,122
174,102,93,95,119
137,174,102,93,95
80,137,174,102,93
63,80,137,174,102
72,63,80,137,174
59,72,63,80,137
59,59,72,63,80
72,59,59,72,63
79,72,59,59,72
77,79,72,59,59
96,77,79,72,59
54,96,77,79,72
34,54,96,77,79
18,34,54,96,77
22,18,34,54,96
21,22,18,34,54
15,21,22,18,34
13,15,21,22,18
11,13,15,21,22
17,11,13,15,21
18,17,11,13,15
16,18,17,11,13
17,16,18,17,11
18,17,16,18,17
16,18,17,16,18
15,16,18,17,16
17,15,16,18,17
19,17,15,16,18
15,19,17,15,16
22,15,19,17,15
20,22,15,19,17
21,20,22,15,19
32,21,20,22,15
20,32,21,20,22
31,20,32,21,20
40,31,20,32,21
102,40,31,20,32
117,102,40,31,20
100,117,102,40,31
120,100,117,102,40
136,120,100,117,102
160,136,120,100,117
180,160,136,120,100
170,180,160,136,120
130,170,180,160,136
140,130,170,180,160
145,140,130,170,180
180,145,140,130,170
200,180,145,140,130
225,200,180,145,140
250,225,200,180,145
270,250,225,200,180
280,270,250,225,200
290,280,270,250,225
275,290,280,270,250
300,275,290,280,270
310,300,275,290,280
320,310,300,275,290
280,320,310,300,275
339,280,320,310,300
355,339,280,320,310
388,355,339,280,320
390,388,355,339,280
375,390,388,355,339
367,375,390,388,355
352,367,375,390,388
351,352,367,375,390
356,351,352,367,375
367,356,351,352,367
361,367,356,351,352
350,361,367,356,351
311,350,361,367,356
319,311,350,361,367
331,319,311,350,361
303,331,319,311,350
301,303,331,319,311
306,301,303,331,319
311,306,301,303,331
318,311,306,301,303
325,318,311,306,301
152,325,318,311,306
65,152,325,318,311
57,65,152,325,318
63,57,65,152,325
62,63,57,65,152
45,62,63,57,65
19,45,62,63,57
21,19,45,62,63
13,21,19,45,62
31,13,21,19,45
17,31,13,21,19
14,17,31,13,21
13,14,17,31,13
16,13,14,17,31
18,16,13,14,17
18,18,16,13,14
20,18,18,16,13
17,20,18,18,16
9,17,20,18,18
16,9,17,20,18
14,16,9,17,20
7,14,16,9,17
15,7,14,16,9
11,15,7,14,16
13,11,15,7,14
16,13,11,15,7
14,16,13,11,15
14,14,16,13,11
14,14,14,16,13
14,14,14,14,16
12,14,14,14,14
29,12,14,14,14
40,29,12,14,14
92,40,29,12,14
76,92,40,29,12
81,76,92,40,29
32,81,76,92,40
9,32,81,76,92
12,9,32,81,76
8,12,9,32,81
8,8,12,9,32
8,8,8,12,9
9,8,8,8,12
12,9,8,8,8
14,12,9,8,8
9,14,12,9,8
7,9,14,12,9
8,7,9,14,12
12,8,7,9,14
13,12,8,7,9
9,13,12,8,7
17,9,13,12,8
18,17,9,13,12
14,18,17,9,13
10,14,18,17,9
12,10,14,18,17
9,12,10,14,18
14,9,12,10,14
17,14,9,12,10
21,17,14,9,12
47,21,17,14,9
18,47,21,17,14
15,18,47,21,17
12,15,18,47,21
16,12,15,18,47
15,16,12,15,18
13,15,16,12,15
16,13,15,16,12
16,16,13,15,16
10,16,16,13,15
13,10,16,16,13
33,13,10,16,16
37,33,13,10,16
36,37,33,13,10
53,36,37,33,13
58,53,36,37,33
46,58,53,36,37
43,46,58,53,36
41,43,46,58,53
44,41,43,46,58
72,44,41,43,46
80,72,44,41,43
86,80,72,44,41
82,86,80,72,44
86,82,86,80,72
98,86,82,86,80
112,98,86,82,86
126,112,98,86,82
192,126,112,98,86
212,192,126,112,98
144,212,192,126,112
107,144,212,192,126
86,107,144,212,192
90,86,107,144,212
95,90,86,107,144
71,95,90,86,107
76,71,95,90,86
75,76,71,95,90
58,75,76,71,95
53,58,75,76,71
59,53,58,75,76
49,59,53,58,75
44,49,59,53,58
50,44,49,59,53
68,50,44,49,59
110,68,50,44,49
129,110,68,50,44
123,129,110,68,50
109,123,129,110,68
132,109,123,129,110
160,132,109,123,129
167,160,132,109,123
257,167,160,132,109
291,257,167,160,132
305,291,257,167,160
307,305,291,257,167
293,307,305,291,257
269,293,307,305,291
47,269,293,307,305
24,47,269,293,307
17,24,47,269,293
12,17,24,47,269
9,12,17,24,47
10,9,12,17,24
9,10,9,12,17
11,9,10,9,12
8,11,9,10,9
13,8,11,9,10
12,13,8,11,9
10,12,13,8,11
9,10,12,13,8
18,9,10,12,13
10,18,9,10,12
11,10,18,9,10
11,11,10,18,9
6,11,11,10,18
6,6,11,11,10
6,6,6,11,11
5,6,6,6,11
10,5,6,6,6
9,10,5,6,6
11,9,10,5,6
11,11,9,10,5
8,11,11,9,10
12,8,11,11,9
15,12,8,11,11
11,15,12,8,11
9,11,15,12,8
25,9,11,15,12
23,25,9,11,15
13,23,25,9,11
8,13,23,25,9
10,8,13,23,25
11,10,8,13,23
12,11,10,8,13
14,12,11,10,8
14,14,12,11,10
10,14,14,12,11
8,10,14,14,12
9,8,10,14,14
9,9,8,10,14
8,9,9,8,10
17,8,9,9,8
30,17,8,9,9
43,30,17,8,9
57,43,30,17,8
65,57,43,30,17
80,65,57,43,30
88,80,65,57,43
96,88,80,65,57
121,96,88,80,65
152,121,96,88,80
172,152,121,96,88
128,172,152,121,96
77,128,172,152,121
65,77,128,172,152
79,65,77,128,172
93,79,65,77,128
104,93,79,65,77
202,104,93,79,65
245,202,104,93,79
225,245,202,104,93
180,225,245,202,104
180,180,225,245,202
170,180,180,225,245
160,170,180,180,225
146,160,170,180,180
125,146,160,170,180
130,125,146,160,170
138,130,125,146,160
147,138,130,125,146
135,147,138,130,125
136,135,147,138,130
124,136,135,147,138
135,124,136,135,147
132,135,124,136,135
133,132,135,124,136
142,133,132,135,124
163,142,133,132,135
166,163,142,133,132
189,166,163,142,133
202,189,166,163,142
228,202,189,166,163
240,228,202,189,166
235,240,228,202,189
252,235,240,228,202
254,252,235,240,228
274,254,252,235,240
253,274,254,252,235
248,253,274,254,252
219,248,253,274,254
199,219,248,253,274
198,199,219,248,253
204,198,199,219,248
66,204,198,199,219
22,66,204,198,199
19,22,66,204,198
16,19,22,66,204
11,16,19,22,66
17,11,16,19,22
15,17,11,16,19
14,15,17,11,16
12,14,15,17,11
7,12,14,15,17
7,7,12,14,15
15,7,7,12,14
7,15,7,7,12
10,7,15,7,7
8,10,7,15,7
12,8,10,7,15
11,12,8,10,7
9,11,12,8,10
14,9,11,12,8
8,14,9,11,12
12,8,14,9,11
11,12,8,14,9
12,11,12,8,14
15,12,11,12,8
12,15,12,11,12
9,12,15,12,11
10,9,12,15,12
9,10,9,12,15
9,9,10,9,12
