0.63567,0.63055,0.75,0.79096,0.86689,0.96928,0.92065,0.85324
0.63055,0.75,0.79096,0.86689,0.96928,0.92065,0.85324,0.71331
0.75,0.79096,0.86689,0.96928,0.92065,0.85324,0.71331,0.59556
0.79096,0.86689,0.96928,0.92065,0.85324,0.71331,0.59556,0.52901
0.86689,0.96928,0.92065,0.85324,0.71331,0.59556,0.52901,0.52218
0.96928,0.92065,0.85324,0.71331,0.59556,0.52901,0.52218,0.56741
0.92065,0.85324,0.71331,0.59556,0.52901,0.52218,0.56741,0.66468
0.85324,0.71331,0.59556,0.52901,0.52218,0.56741,0.66468,0.75853
0.71331,0.59556,0.52901,0.52218,0.56741,0.66468,0.75853,0.78669
0.59556,0.52901,0.52218,0.56741,0.66468,0.75853,0.78669,0.90785
0.52901,0.52218,0.56741,0.66468,0.75853,0.78669,0.90785,0.99317
0.52218,0.56741,0.66468,0.75853,0.78669,0.90785,0.99317,0.94539
0.56741,0.66468,0.75853,0.78669,0.90785,0.99317,0.94539,0.8285
0.66468,0.75853,0.78669,0.90785,0.99317,0.94539,0.8285,0.67833
0.75853,0.78669,0.90785,0.99317,0.94539,0.8285,0.67833,0.61177
0.78669,0.90785,0.99317,0.94539,0.8285,0.67833,0.61177,0.52474
0.90785,0.99317,0.94539,0.8285,0.67833,0.61177,0.52474,0.5529
0.99317,0.94539,0.8285,0.67833,0.61177,0.52474,0.5529,0.56741
0.94539,0.8285,0.67833,0.61177,0.52474,0.5529,0.56741,0.60751
0.8285,0.67833,0.61177,0.52474,0.5529,0.56741,0.60751,0.75683
0.67833,0.61177,0.52474,0.5529,0.56741,0.60751,0.75683,0.79863
0.61177,0.52474,0.5529,0.56741,0.60751,0.75683,0.79863,0.92321
0.52474,0.5529,0.56741,0.60751,0.75683,0.79863,0.92321,0.96416
0.5529,0.56741,0.60751,0.75683,0.79863,0.92321,0.96416,0.94027
0.56741,0.60751,0.75683,0.79863,0.92321,0.96416,0.94027,0.84215
0.60751,0.75683,0.79863,0.92321,0.96416,0.94027,0.84215,0.75171
0.75683,0.79863,0.92321,0.96416,0.94027,0.84215,0.75171,0.58618
0.79863,0.92321,0.96416,0.94027,0.84215,0.75171,0.58618,0.46928
0.92321,0.96416,0.94027,0.84215,0.75171,0.58618,0.46928,0.51451
0.96416,0.94027,0.84215,0.75171,0.58618,0.46928,0.51451,0.59044
0.94027,0.84215,0.75171,0.58618,0.46928,0.51451,0.59044,0.71672
0.84215,0.75171,0.58618,0.46928,0.51451,0.59044,0.71672,0.79778
0.75171,0.58618,0.46928,0.51451,0.59044,0.71672,0.79778,0.86348
0.58618,0.46928,0.51451,0.59044,0.71672,0.79778,0.86348,0.92321
0.46928,0.51451,0.59044,0.71672,0.79778,0.86348,0.92321,0.97526
0.51451,0.59044,0.71672,0.79778,0.86348,0.92321,0.97526,0.96758
0.59044,0.71672,0.79778,0.86348,0.92321,0.97526,0.96758,0.89249
0.71672,0.79778,0.86348,0.92321,0.97526,0.96758,0.89249,0.72611
0.79778,0.86348,0.92321,0.97526,0.96758,0.89249,0.72611,0.6058
0.86348,0.92321,0.97526,0.96758,0.89249,0.72611,0.6058,0.56826
0.92321,0.97526,0.96758,0.89249,0.72611,0.6058,0.56826,0.53925
0.97526,0.96758,0.89249,0.72611,0.6058,0.56826,0.53925,0.54693
0.96758,0.89249,0.72611,0.6058,0.56826,0.53925,0.54693,0.66468
0.89249,0.72611,0.6058,0.56826,0.53925,0.54693,0.66468,0.73379
0.72611,0.6058,0.56826,0.53925,0.54693,0.66468,0.73379,0.79522
0.6058,0.56826,0.53925,0.54693,0.66468,0.73379,0.79522,0.89164
0.56826,0.53925,0.54693,0.66468,0.73379,0.79522,0.89164,0.93515
0.53925,0.54693,0.66468,0.73379,0.79522,0.89164,0.93515,0.92321
0.54693,0.66468,0.73379,0.79522,0.89164,0.93515,0.92321,0.83276
0.66468,0.73379,0.79522,0.89164,0.93515,0.92321,0.83276,0.7116
0.73379,0.79522,0.89164,0.93515,0.92321,0.83276,0.7116,0.6041
0.79522,0.89164,0.93515,0.92321,0.83276,0.7116,0.6041,0.52218
0.89164,0.93515,0.92321,0.83276,0.7116,0.6041,0.52218,0.55631
0.93515,0.92321,0.83276,0.7116,0.6041,0.52218,0.55631,0.62372
0.92321,0.83276,0.7116,0.6041,0.52218,0.55631,0.62372,0.62884
0.83276,0.7116,0.6041,0.52218,0.55631,0.62372,0.62884,0.68771
0.7116,0.6041,0.52218,0.55631,0.62372,0.62884,0.68771,0.78498
0.6041,0.52218,0.55631,0.62372,0.62884,0.68771,0.78498,0.87116
0.52218,0.55631,0.62372,0.62884,0.68771,0.78498,0.87116,0.87969
0.55631,0.62372,0.62884,0.68771,0.78498,0.87116,0.87969,0.88567
0.62372,0.62884,0.68771,0.78498,0.87116,0.87969,0.88567,0.79608
0.62884,0.68771,0.78498,0.87116,0.87969,0.88567,0.79608,0.68857
0.68771,0.78498,0.87116,0.87969,0.88567,0.79608,0.68857,0.61348
0.78498,0.87116,0.87969,0.88567,0.79608,0.68857,0.61348,0.51195
0.87116,0.87969,0.88567,0.79608,0.68857,0.61348,0.51195,0.48891
0.87969,0.88567,0.79608,0.68857,0.61348,0.51195,0.48891,0.55631
0.88567,0.79608,0.68857,0.61348,0.51195,0.48891,0.55631,0.62799
0.79608,0.68857,0.61348,0.51195,0.48891,0.55631,0.62799,0.75171
0.68857,0.61348,0.51195,0.48891,0.55631,0.62799,0.75171,0.81229
0.61348,0.51195,0.48891,0.55631,0.62799,0.75171,0.81229,0.87543
0.51195,0.48891,0.55631,0.62799,0.75171,0.81229,0.87543,0.92918
0.48891,0.55631,0.62799,0.75171,0.81229,0.87543,0.92918,0.93089
0.55631,0.62799,0.75171,0.81229,0.87543,0.92918,0.93089,0.8541
0.62799,0.75171,0.81229,0.87543,0.92918,0.93089,0.8541,0.74317
0.75171,0.81229,0.87543,0.92918,0.93089,0.8541,0.74317,0.6058
0.81229,0.87543,0.92918,0.93089,0.8541,0.74317,0.6058,0.49488
0.87543,0.92918,0.93089,0.8541,0.74317,0.6058,0.49488,0.53669
0.92918,0.93089,0.8541,0.74317,0.6058,0.49488,0.53669,0.57679
0.93089,0.8541,0.74317,0.6058,0.49488,0.53669,0.57679,0.6698
0.8541,0.74317,0.6058,0.49488,0.53669,0.57679,0.6698,0.68601
0.74317,0.6058,0.49488,0.53669,0.57679,0.6698,0.68601,0.7901
0.6058,0.49488,0.53669,0.57679,0.6698,0.68601,0.7901,0.84898
0.49488,0.53669,0.57679,0.6698,0.68601,0.7901,0.84898,0.93003
0.53669,0.57679,0.6698,0.68601,0.7901,0.84898,0.93003,0.92662
0.57679,0.6698,0.68601,0.7901,0.84898,0.93003,0.92662,0.86519
0.6698,0.68601,0.7901,0.84898,0.93003,0.92662,0.86519,0.71502
0.68601,0.7901,0.84898,0.93003,0.92662,0.86519,0.71502,0.63225
0.7901,0.84898,0.93003,0.92662,0.86519,0.71502,0.63225,0.55631
0.84898,0.93003,0.92662,0.86519,0.71502,0.63225,0.55631,0.53157
0.93003,0.92662,0.86519,0.71502,0.63225,0.55631,0.53157,0.54693
0.92662,0.86519,0.71502,0.63225,0.55631,0.53157,0.54693,0.66041
0.86519,0.71502,0.63225,0.55631,0.53157,0.54693,0.66041,0.73294
0.71502,0.63225,0.55631,0.53157,0.54693,0.66041,0.73294,0.76621
0.63225,0.55631,0.53157,0.54693,0.66041,0.73294,0.76621,0.90358
0.55631,0.53157,0.54693,0.66041,0.73294,0.76621,0.90358,0.93515
0.53157,0.54693,0.66041,0.73294,0.76621,0.90358,0.93515,0.96587
0.54693,0.66041,0.73294,0.76621,0.90358,0.93515,0.96587,0.85239
0.66041,0.73294,0.76621,0.90358,0.93515,0.96587,0.85239,0.72952
0.73294,0.76621,0.90358,0.93515,0.96587,0.85239,0.72952,0.56741
0.76621,0.90358,0.93515,0.96587,0.85239,0.72952,0.56741,0.45563
0.90358,0.93515,0.96587,0.85239,0.72952,0.56741,0.45563,0.44027
0.93515,0.96587,0.85239,0.72952,0.56741,0.45563,0.44027,0.55887
0.96587,0.85239,0.72952,0.56741,0.45563,0.44027,0.55887,0.68515
0.85239,0.72952,0.56741,0.45563,0.44027,0.55887,0.68515,0.73891
0.72952,0.56741,0.45563,0.44027,0.55887,0.68515,0.73891,0.80887
0.56741,0.45563,0.44027,0.55887,0.68515,0.73891,0.80887,0.91126
0.45563,0.44027,0.55887,0.68515,0.73891,0.80887,0.91126,0.96758
0.44027,0.55887,0.68515,0.73891,0.80887,0.91126,0.96758,0.91894
0.55887,0.68515,0.73891,0.80887,0.91126,0.96758,0.91894,0.8814
0.68515,0.73891,0.80887,0.91126,0.96758,0.91894,0.8814,0.67406
0.73891,0.80887,0.91126,0.96758,0.91894,0.8814,0.67406,0.55973
0.80887,0.91126,0.96758,0.91894,0.8814,0.67406,0.55973,0.4727
0.91126,0.96758,0.91894,0.8814,0.67406,0.55973,0.4727,0.46416
0.96758,0.91894,0.8814,0.67406,0.55973,0.4727,0.46416,0.57253
0.91894,0.8814,0.67406,0.55973,0.4727,0.46416,0.57253,0.60922
0.8814,0.67406,0.55973,0.4727,0.46416,0.57253,0.60922,0.72611
0.67406,0.55973,0.4727,0.46416,0.57253,0.60922,0.72611,0.75341
0.55973,0.4727,0.46416,0.57253,0.60922,0.72611,0.75341,0.92491
0.4727,0.46416,0.57253,0.60922,0.72611,0.75341,0.92491,0.99744
0.46416,0.57253,0.60922,0.72611,0.75341,0.92491,0.99744,0.96928
0.57253,0.60922,0.72611,0.75341,0.92491,0.99744,0.96928,0.8541
0.60922,0.72611,0.75341,0.92491,0.99744,0.96928,0.8541,0.80375
0.72611,0.75341,0.92491,0.99744,0.96928,0.8541,0.80375,0.6442
0.75341,0.92491,0.99744,0.96928,0.8541,0.80375,0.6442,0.57082
0.92491,0.99744,0.96928,0.8541,0.80375,0.6442,0.57082,0.56655
0.99744,0.96928,0.8541,0.80375,0.6442,0.57082,0.56655,0.58618
0.96928,0.8541,0.80375,0.6442,0.57082,0.56655,0.58618,0.65102
0.8541,0.80375,0.6442,0.57082,0.56655,0.58618,0.65102,0.75085
0.80375,0.6442,0.57082,0.56655,0.58618,0.65102,0.75085,0.78754
0.6442,0.57082,0.56655,0.58618,0.65102,0.75085,0.78754,0.96331
0.57082,0.56655,0.58618,0.65102,0.75085,0.78754,0.96331,0.94369
0.56655,0.58618,0.65102,0.75085,0.78754,0.96331,0.94369,0.93515
0.58618,0.65102,0.75085,0.78754,0.96331,0.94369,0.93515,0.85836
0.65102,0.75085,0.78754,0.96331,0.94369,0.93515,0.85836,0.72782
0.75085,0.78754,0.96331,0.94369,0.93515,0.85836,0.72782,0.58362
0.78754,0.96331,0.94369,0.93515,0.85836,0.72782,0.58362,0.48635
0.96331,0.94369,0.93515,0.85836,0.72782,0.58362,0.48635,0.49829
0.94369,0.93515,0.85836,0.72782,0.58362,0.48635,0.49829,0.56485
0.93515,0.85836,0.72782,0.58362,0.48635,0.49829,0.56485,0.63225
0.85836,0.72782,0.58362,0.48635,0.49829,0.56485,0.63225,0.75256
0.72782,0.58362,0.48635,0.49829,0.56485,0.63225,0.75256,0.86092
0.58362,0.48635,0.49829,0.56485,0.63225,0.75256,0.86092,0.95307
0.48635,0.49829,0.56485,0.63225,0.75256,0.86092,0.95307,0.99573
0.49829,0.56485,0.63225,0.75256,0.86092,0.95307,0.99573,0.97099
0.56485,0.63225,0.75256,0.86092,0.95307,0.99573,0.97099,0.87457
0.63225,0.75256,0.86092,0.95307,0.99573,0.97099,0.87457,0.6971
0.75256,0.86092,0.95307,0.99573,0.97099,0.87457,0.6971,0.58874
0.86092,0.95307,0.99573,0.97099,0.87457,0.6971,0.58874,0.50427
0.95307,0.99573,0.97099,0.87457,0.6971,0.58874,0.50427,0.5401
0.99573,0.97099,0.87457,0.6971,0.58874,0.50427,0.5401,0.57082
0.97099,0.87457,0.6971,0.58874,0.50427,0.5401,0.57082,0.61433
0.87457,0.6971,0.58874,0.50427,0.5401,0.57082,0.61433,0.71758
0.6971,0.58874,0.50427,0.5401,0.57082,0.61433,0.71758,0.84215
0.58874,0.50427,0.5401,0.57082,0.61433,0.71758,0.84215,0.89761
0.50427,0.5401,0.57082,0.61433,0.71758,0.84215,0.89761,0.98464
0.5401,0.57082,0.61433,0.71758,0.84215,0.89761,0.98464,0.95222
0.57082,0.61433,0.71758,0.84215,0.89761,0.98464,0.95222,0.83788
0.61433,0.71758,0.84215,0.89761,0.98464,0.95222,0.83788,0.68089
0.71758,0.84215,0.89761,0.98464,0.95222,0.83788,0.68089,0.56655
0.84215,0.89761,0.98464,0.95222,0.83788,0.68089,0.56655,0.50768
0.89761,0.98464,0.95222,0.83788,0.68089,0.56655,0.50768,0.51195
0.98464,0.95222,0.83788,0.68089,0.56655,0.50768,0.51195,0.61945
0.95222,0.83788,0.68089,0.56655,0.50768,0.51195,0.61945,0.69454
0.83788,0.68089,0.56655,0.50768,0.51195,0.61945,0.69454,0.70478
0.68089,0.56655,0.50768,0.51195,0.61945,0.69454,0.70478,0.7372
0.56655,0.50768,0.51195,0.61945,0.69454,0.70478,0.7372,0.92833
0.50768,0.51195,0.61945,0.69454,0.70478,0.7372,0.92833,0.99317
0.51195,0.61945,0.69454,0.70478,0.7372,0.92833,0.99317,0.94795
0.61945,0.69454,0.70478,0.7372,0.92833,0.99317,0.94795,0.8942
0.69454,0.70478,0.7372,0.92833,0.99317,0.94795,0.8942,0.78584
0.70478,0.7372,0.92833,0.99317,0.94795,0.8942,0.78584,0.62884
0.7372,0.92833,0.99317,0.94795,0.8942,0.78584,0.62884,0.56143
0.92833,0.99317,0.94795,0.8942,0.78584,0.62884,0.56143,0.50597
0.99317,0.94795,0.8942,0.78584,0.62884,0.56143,0.50597,0.5529
0.94795,0.8942,0.78584,0.62884,0.56143,0.50597,0.5529,0.61945
0.8942,0.78584,0.62884,0.56143,0.50597,0.5529,0.61945,0.68174
0.78584,0.62884,0.56143,0.50597,0.5529,0.61945,0.68174,0.83191
0.62884,0.56143,0.50597,0.5529,0.61945,0.68174,0.83191,0.92235
0.56143,0.50597,0.5529,0.61945,0.68174,0.83191,0.92235,0.9872
0.50597,0.5529,0.61945,0.68174,0.83191,0.92235,0.9872,0.93942
0.5529,0.61945,0.68174,0.83191,0.92235,0.9872,0.93942,0.91297
0.61945,0.68174,0.83191,0.92235,0.9872,0.93942,0.91297,0.73976
0.68174,0.83191,0.92235,0.9872,0.93942,0.91297,0.73976,0.61433
0.83191,0.92235,0.9872,0.93942,0.91297,0.73976,0.61433,0.56143
0.92235,0.9872,0.93942,0.91297,0.73976,0.61433,0.56143,0.54778
0.9872,0.93942,0.91297,0.73976,0.61433,0.56143,0.54778,0.58618
0.93942,0.91297,0.73976,0.61433,0.56143,0.54778,0.58618,0.6587
0.91297,0.73976,0.61433,0.56143,0.54778,0.58618,0.6587,0.71758
0.73976,0.61433,0.56143,0.54778,0.58618,0.6587,0.71758,0.83106
0.61433,0.56143,0.54778,0.58618,0.6587,0.71758,0.83106,0.86007
0.56143,0.54778,0.58618,0.6587,0.71758,0.83106,0.86007,0.94795
0.54778,0.58618,0.6587,0.71758,0.83106,0.86007,0.94795,0.92577
0.58618,0.6587,0.71758,0.83106,0.86007,0.94795,0.92577,0.86519
0.6587,0.71758,0.83106,0.86007,0.94795,0.92577,0.86519,0.73549
0.71758,0.83106,0.86007,0.94795,0.92577,0.86519,0.73549,0.62031
0.83106,0.86007,0.94795,0.92577,0.86519,0.73549,0.62031,0.52901
0.86007,0.94795,0.92577,0.86519,0.73549,0.62031,0.52901,0.51877
0.94795,0.92577,0.86519,0.73549,0.62031,0.52901,0.51877,0.6314
0.92577,0.86519,0.73549,0.62031,0.52901,0.51877,0.6314,0.60836
0.86519,0.73549,0.62031,0.52901,0.51877,0.6314,0.60836,0.73635
0.73549,0.62031,0.52901,0.51877,0.6314,0.60836,0.73635,0.86177
0.62031,0.52901,0.51877,0.6314,0.60836,0.73635,0.86177,0.95904
0.52901,0.51877,0.6314,0.60836,0.73635,0.86177,0.95904,0.96843
0.51877,0.6314,0.60836,0.73635,0.86177,0.95904,0.96843,0.95819
0.6314,0.60836,0.73635,0.86177,0.95904,0.96843,0.95819,0.89761
0.60836,0.73635,0.86177,0.95904,0.96843,0.95819,0.89761,0.73123
0.73635,0.86177,0.95904,0.96843,0.95819,0.89761,0.73123,0.61092
0.86177,0.95904,0.96843,0.95819,0.89761,0.73123,0.61092,0.50512
0.95904,0.96843,0.95819,0.89761,0.73123,0.61092,0.50512,0.53669
0.96843,0.95819,0.89761,0.73123,0.61092,0.50512,0.53669,0.62543
0.95819,0.89761,0.73123,0.61092,0.50512,0.53669,0.62543,0.67833
0.89761,0.73123,0.61092,0.50512,0.53669,0.62543,0.67833,0.73891
0.73123,0.61092,0.50512,0.53669,0.62543,0.67833,0.73891,0.83874
0.61092,0.50512,0.53669,0.62543,0.67833,0.73891,0.83874,0.8814
0.50512,0.53669,0.62543,0.67833,0.73891,0.83874,0.8814,0.96416
0.53669,0.62543,0.67833,0.73891,0.83874,0.8814,0.96416,0.91724
0.62543,0.67833,0.73891,0.83874,0.8814,0.96416,0.91724,0.84556
0.67833,0.73891,0.83874,0.8814,0.96416,0.91724,0.84556,0.73635
0.73891,0.83874,0.8814,0.96416,0.91724,0.84556,0.73635,0.60239
0.83874,0.8814,0.96416,0.91724,0.84556,0.73635,0.60239,0.58532
0.8814,0.96416,0.91724,0.84556,0.73635,0.60239,0.58532,0.55631
0.96416,0.91724,0.84556,0.73635,0.60239,0.58532,0.55631,0.61177
0.91724,0.84556,0.73635,0.60239,0.58532,0.55631,0.61177,0.71416
0.84556,0.73635,0.60239,0.58532,0.55631,0.61177,0.71416,0.74659
0.73635,0.60239,0.58532,0.55631,0.61177,0.71416,0.74659,0.8413
0.60239,0.58532,0.55631,0.61177,0.71416,0.74659,0.8413,0.94198
0.58532,0.55631,0.61177,0.71416,0.74659,0.8413,0.94198,0.95819
0.55631,0.61177,0.71416,0.74659,0.8413,0.94198,0.95819,0.93942
0.61177,0.71416,0.74659,0.8413,0.94198,0.95819,0.93942,0.86945
0.71416,0.74659,0.8413,0.94198,0.95819,0.93942,0.86945,0.75939
0.74659,0.8413,0.94198,0.95819,0.93942,0.86945,0.75939,0.64078
0.8413,0.94198,0.95819,0.93942,0.86945,0.75939,0.64078,0.53328
0.94198,0.95819,0.93942,0.86945,0.75939,0.64078,0.53328,0.56485
0.95819,0.93942,0.86945,0.75939,0.64078,0.53328,0.56485,0.58362
0.93942,0.86945,0.75939,0.64078,0.53328,0.56485,0.58362,0.59898
0.86945,0.75939,0.64078,0.53328,0.56485,0.58362,0.59898,0.70648
0.75939,0.64078,0.53328,0.56485,0.58362,0.59898,0.70648,0.78072
0.64078,0.53328,0.56485,0.58362,0.59898,0.70648,0.78072,0.9087
0.53328,0.56485,0.58362,0.59898,0.70648,0.78072,0.9087,0.97867
0.56485,0.58362,0.59898,0.70648,0.78072,0.9087,0.97867,0.94369
0.58362,0.59898,0.70648,0.78072,0.9087,0.97867,0.94369,0.87457
0.59898,0.70648,0.78072,0.9087,0.97867,0.94369,0.87457,0.78754
0.70648,0.78072,0.9087,0.97867,0.94369,0.87457,0.78754,0.63396
0.78072,0.9087,0.97867,0.94369,0.87457,0.78754,0.63396,0.50512
0.9087,0.97867,0.94369,0.87457,0.78754,0.63396,0.50512,0.57765
0.97867,0.94369,0.87457,0.78754,0.63396,0.50512,0.57765,0.58959
0.94369,0.87457,0.78754,0.63396,0.50512,0.57765,0.58959,0.71758
0.87457,0.78754,0.63396,0.50512,0.57765,0.58959,0.71758,0.79181
0.78754,0.63396,0.50512,0.57765,0.58959,0.71758,0.79181,0.86604
0.63396,0.50512,0.57765,0.58959,0.71758,0.79181,0.86604,0.91041
0.50512,0.57765,0.58959,0.71758,0.79181,0.86604,0.91041,0.98038
0.57765,0.58959,0.71758,0.79181,0.86604,0.91041,0.98038,0.95392
0.58959,0.71758,0.79181,0.86604,0.91041,0.98038,0.95392,0.8942
0.71758,0.79181,0.86604,0.91041,0.98038,0.95392,0.8942,0.77645
0.79181,0.86604,0.91041,0.98038,0.95392,0.8942,0.77645,0.64761
0.86604,0.91041,0.98038,0.95392,0.8942,0.77645,0.64761,0.5401
0.91041,0.98038,0.95392,0.8942,0.77645,0.64761,0.5401,0.55205
0.98038,0.95392,0.8942,0.77645,0.64761,0.5401,0.55205,0.58191
0.95392,0.8942,0.77645,0.64761,0.5401,0.55205,0.58191,0.69198
0.8942,0.77645,0.64761,0.5401,0.55205,0.58191,0.69198,0.71928
0.77645,0.64761,0.5401,0.55205,0.58191,0.69198,0.71928,0.83703
0.64761,0.5401,0.55205,0.58191,0.69198,0.71928,0.83703,0.9198
0.5401,0.55205,0.58191,0.69198,0.71928,0.83703,0.9198,0.99061
0.55205,0.58191,0.69198,0.71928,0.83703,0.9198,0.99061,0.96502
0.58191,0.69198,0.71928,0.83703,0.9198,0.99061,0.96502,0.87372
0.69198,0.71928,0.83703,0.9198,0.99061,0.96502,0.87372,0.7901
0.71928,0.83703,0.9198,0.99061,0.96502,0.87372,0.7901,0.6442
0.83703,0.9198,0.99061,0.96502,0.87372,0.7901,0.6442,0.5802
0.9198,0.99061,0.96502,0.87372,0.7901,0.6442,0.5802,0.50683
0.99061,0.96502,0.87372,0.7901,0.6442,0.5802,0.50683,0.65273
0.96502,0.87372,0.7901,0.6442,0.5802,0.50683,0.65273,0.67833
0.87372,0.7901,0.6442,0.5802,0.50683,0.65273,0.67833,0.76536
0.7901,0.6442,0.5802,0.50683,0.65273,0.67833,0.76536,0.76792
0.6442,0.5802,0.50683,0.65273,0.67833,0.76536,0.76792,0.93003
0.5802,0.50683,0.65273,0.67833,0.76536,0.76792,0.93003,0.96075
0.50683,0.65273,0.67833,0.76536,0.76792,0.93003,0.96075,0.9343
0.65273,0.67833,0.76536,0.76792,0.93003,0.96075,0.9343,0.85068
